rep,mig_time,mig_rate,D,ABBA,BABA,FST_AB,FST_BC
2,recent,low,0.019828835991207803,817.7624999999997,785.9625,0.4453167194062813,0.43566568416693024
3,recent,low,-0.022485324614303467,743.2329999999997,777.4254999999995,0.4391689820879292,0.44408273431064477
4,recent,low,0.06180677646308502,845.8304999999995,747.3605000000006,0.4424559751685608,0.445100424182305
5,recent,low,0.016805547958111147,836.4699999999993,808.8199999999987,0.4409063900847544,0.4453954020189874
6,recent,low,-0.06759824189928253,733.7337499999996,840.1237499999996,0.43632299166849164,0.4456212298450395
7,recent,low,-0.019697178686100235,792.4419999999998,824.2869999999999,0.4361096258335448,0.44068492142910176
8,recent,low,-0.01482318315893656,756.5024999999996,779.2674999999996,0.44175599959833256,0.4394510783575008
9,recent,low,0.016027471240560913,787.3395,762.4995000000004,0.44379364642014524,0.4489790340608082
10,recent,low,0.007519308025698278,763.4134999999992,752.0184999999992,0.4461827657898505,0.4453129949806103
11,recent,low,0.011588754435805712,769.0297499999991,751.4097499999999,0.44677763382909425,0.4445353073015954
12,recent,low,0.03163286116564962,798.6033749999997,749.628374999999,0.4431027387022259,0.4397441997331078
13,recent,low,0.0202907015865589,735.3984999999991,706.1484999999999,0.4432158131716057,0.44414494091251056
14,recent,low,0.01338614184855224,784.7678749999991,764.0353750000004,0.4428364257321844,0.4361362618934853
15,recent,low,-0.051199575773645756,782.7899999999992,867.2725000000005,0.45161272645846673,0.45388277483016476
16,recent,low,-0.02698127030138941,845.7165000000001,892.619000000001,0.44241121530522726,0.43734464626606184
17,recent,low,0.0025796909664106155,804.9774999999993,800.835,0.4474139993276405,0.45807179097147005
18,recent,low,0.022558093450580213,859.1732499999999,821.2657500000004,0.4487071856609638,0.4462199192369911
19,recent,low,-0.0466475478843258,759.2732499999997,833.5757500000002,0.4406312119444386,0.4489754990438807
20,recent,low,0.007065356026315882,848.8000000000005,836.8900000000001,0.4402702181781969,0.44755170252593024
21,recent,low,-0.0016209507344685907,812.2469999999986,814.8845000000006,0.4474798062802242,0.44204431548990464
22,recent,low,0.01918417762424716,776.2414999999991,747.0189999999996,0.4386155315605622,0.44295283947580133
23,recent,low,0.030419036069548922,785.9649999999991,739.5600000000005,0.44508687618651005,0.4453180584878627
24,recent,low,0.01786367511339591,805.1918749999996,776.9293749999998,0.43606681019997307,0.4456403197738007
25,recent,low,-0.05430114824996827,745.4405,831.0454999999995,0.4386663910110084,0.4436548547701892
26,recent,low,0.030131762245110615,812.1257499999996,764.6157500000005,0.447804877078355,0.44974340344340524
27,recent,low,0.012852248362350462,753.6942499999998,734.5667499999997,0.4314772525703839,0.43910467206384135
28,recent,low,-0.0348174917312274,749.8929999999995,803.9954999999987,0.4476406256936422,0.4530816703945633
29,recent,low,-0.011283780539010857,802.9532500000001,821.2807499999999,0.44198110154996323,0.4506137035970418
0,recent,moderate,0.013570362328673858,810.3864999999992,788.6864999999997,0.4378061207567603,0.4339194953886315
1,recent,moderate,0.03949082793673681,805.7924999999989,744.5674999999997,0.44381557111082953,0.43803619771489744
2,recent,moderate,-0.00897441372310041,754.2224999999996,767.8824999999994,0.4413114975776245,0.4453370996555794
3,recent,moderate,-0.07343912009927075,717.5759999999998,831.3260000000005,0.44396861410479516,0.441956134926408
4,recent,moderate,0.004600214383797088,800.3669999999996,793.0369999999998,0.4394009809845001,0.44426099341142683
5,recent,moderate,0.02125959680157338,855.7895000000002,820.1595000000001,0.44951354339371474,0.4360667503458928
6,recent,moderate,-0.017526534808531682,786.9609999999991,815.0384999999994,0.43751742647791936,0.4418760768946985
7,recent,moderate,0.03208745634193373,778.4289999999997,730.0264999999999,0.44655284087759683,0.4405798819806528
8,recent,moderate,0.03184898322724676,790.6775,741.8674999999992,0.44379006074200644,0.4487437394139816
9,recent,moderate,0.00431834731126551,882.0219999999988,874.4370000000007,0.4445909427613812,0.44354041744990136
10,recent,moderate,0.04102673174226436,860.2222499999991,792.4197499999999,0.4442601458333923,0.4405791983909852
11,recent,moderate,-0.018269634873135203,775.5394999999987,804.4044999999994,0.438904284504642,0.4432495828417657
12,recent,moderate,-0.01805928972044109,810.4320000000004,840.2419999999997,0.44452232018009874,0.44992858091196763
13,recent,moderate,0.06893261908834288,821.8279999999997,715.8329999999994,0.44446717297501254,0.4407512683597539
14,recent,moderate,0.016427551918249655,813.2477499999987,786.9602500000003,0.4407005529672364,0.43386633880587416
15,recent,moderate,0.05021184942079397,857.4357499999994,775.4457499999993,0.44773690552872286,0.44460907102015246
16,recent,moderate,-0.038757943572887775,725.3719999999994,783.867000000001,0.43659491421696456,0.4421297633701408
17,recent,moderate,0.03170757172297852,822.6472500000004,772.0822500000007,0.4456835456072733,0.44539042676198415
18,recent,moderate,0.020250372374899617,785.1375000000005,753.9699999999997,0.4455671813128824,0.4427064119908194
19,recent,moderate,-0.07840760089406051,734.13175,859.0492500000003,0.4417740835690322,0.4423829111409737
20,recent,moderate,0.006120547125294511,818.6327500000003,808.6727499999994,0.44436085631261113,0.4457713085205795
21,recent,moderate,-0.028382344840120786,780.4734999999998,826.0709999999992,0.44199474040595194,0.444020645433666
22,recent,moderate,0.02341216789963469,812.0205000000001,774.8680000000006,0.4370557399445967,0.43461830258144113
23,recent,moderate,-0.0017737957143326513,789.97825,792.78575,0.43793644526292747,0.4372550419300423
24,recent,moderate,0.0017530193827858358,745.7348749999995,743.1248749999999,0.4395440197983549,0.44206462124347
25,recent,moderate,-0.010374847760385913,817.2277500000001,834.3627499999998,0.44603835995834723,0.44033770810190725
26,recent,moderate,-0.023066832170653997,782.5115000000004,819.4639999999999,0.4398037460064152,0.4410704053523051
27,recent,moderate,-0.021617833373127962,789.8105,824.7129999999994,0.4472668694409644,0.4420582379330867
28,recent,moderate,0.07290635394668313,787.5939999999998,680.5565,0.44212158145387814,0.44037673246092573
29,recent,moderate,0.005232149403859851,790.3585000000003,782.1309999999994,0.44796846071269597,0.4477578762998126
0,recent,high,0.06699949064038262,923.538874999986,807.556375000001,0.4309582236720393,0.4371180452067029
1,recent,high,0.17736120296241095,998.9678749999941,697.992875,0.4163978043441451,0.434006136273973
2,recent,high,0.023732915528683913,868.2112499999995,827.9562500000005,0.445626600831618,0.4458745254703242
3,recent,high,-0.040435300837698446,760.5742499999915,824.6742500000014,0.4331913568044408,0.4406885973241252
4,recent,high,0.04803645714622919,789.7397499999955,717.3447499999995,0.4384787146342102,0.4342360736568889
5,recent,high,0.17874612220947358,1082.7636249999907,754.3811249999997,0.3899163242063146,0.4022760390502068
6,recent,high,-0.009337358200926467,809.2523749999941,824.5073750000001,0.4299575078560378,0.43366332736038926
7,recent,high,-0.06225837467741578,749.9982500000008,849.5857500000003,0.4358233417089083,0.43557116817030234
8,recent,high,0.022251005383290497,829.8809999999958,793.7534999999997,0.4391196033600374,0.4455712028724133
9,recent,high,-0.012636133154990035,826.0177500000004,847.1602500000004,0.4297433833545014,0.44203433176461693
10,recent,high,0.014133331616207532,846.5263749999971,822.9313749999994,0.4293655438029307,0.4273680277651661
11,recent,high,0.07570420006866689,926.9441249999924,796.4741250000011,0.42591955909258133,0.4396012097434898
12,recent,high,-0.03698944336559703,811.7957499999976,874.1582499999993,0.4423831551375131,0.43925664261128783
13,recent,high,0.0763977374152905,854.5921249999996,733.2821249999984,0.4224002720308054,0.4347262645214083
14,recent,high,0.06766419567272036,839.8892500000003,733.4317500000002,0.43264307597403506,0.433327459390702
15,recent,high,-0.05125238650220802,694.5897499999983,769.6347500000005,0.43152941184310667,0.4436575151401984
16,recent,high,0.10667174339440015,938.0801249999727,757.2376250000034,0.40141140009300524,0.4162960928161471
17,recent,high,0.005505314901032982,843.5807500000004,834.3432499999996,0.43521160042472623,0.4372400646678172
18,recent,high,0.09023385101279882,928.5712499999862,774.8637500000004,0.41345606876164087,0.4365989230328888
19,recent,high,0.129669545604531,896.5318749999948,690.7143749999997,0.41109943994380027,0.42539777678224344
20,recent,high,0.013940404631732186,915.3564999999928,890.1865000000013,0.4364572765634695,0.43308499045498533
21,recent,high,-0.019310391551865775,774.41675,804.9142499999997,0.44186589468633325,0.45407622083472055
22,recent,high,0.05855588229378725,828.9305000000026,737.2229999999995,0.4350151639977215,0.43606110992751634
23,recent,high,0.0654425151473113,943.4396249999878,827.5421250000016,0.41839612698234124,0.4337382515624374
24,recent,high,0.055602721812816266,880.2982500000016,787.5607499999996,0.43943683117309684,0.4377822406700331
25,recent,high,0.14040503935649695,998.4683749999973,752.6083750000008,0.4217452110356873,0.42162751256894526
26,recent,high,0.06261961845368105,840.4537500000009,741.3987499999994,0.4365203549405335,0.4436193205407627
27,recent,high,0.04032177941418907,929.3014999999998,857.2639999999994,0.4307376685953878,0.4404932261327523
28,recent,high,-0.0022685916371658534,778.4497499999972,781.9897500000004,0.4371062460830639,0.4445160055431355
29,recent,high,0.02258031753590149,833.1557499999913,796.3607500000006,0.42454629854650644,0.4286400741167541
0,intermediate,none,0.062595563289282,825.6069999999996,728.3369999999996,0.44396858004022854,0.4374279221543963
1,intermediate,none,0.024424077411156275,855.6413750000004,814.8413749999992,0.44235463447320394,0.44620832103706126
2,intermediate,none,0.046296281198054005,802.0742499999992,731.0942500000006,0.4358257653457052,0.44028153415973376
3,intermediate,none,-0.021215711338557403,850.3234999999995,887.1860000000007,0.4528664530793613,0.44552105242741413
4,intermediate,none,0.017634308059780723,833.6590000000003,804.7665000000001,0.44090713533135056,0.4488890111553288
5,intermediate,none,0.025982414094473386,828.7947499999995,786.8172499999991,0.44077801529911,0.43858162695576314
6,intermediate,none,-0.011025322546699187,800.0145000000002,817.8519999999995,0.43902250681720906,0.43846073653558104
7,intermediate,none,0.0547749861149304,870.033124999999,779.6706250000004,0.4450649940510091,0.4342206306973394
8,intermediate,none,-0.015017571694047155,737.5445000000001,760.0344999999995,0.4492253731156997,0.45073164002903315
9,intermediate,none,-0.019386458133929987,824.7460000000001,857.356,0.447762864396115,0.4468515093194067
10,intermediate,none,-0.012556451629262338,730.1754999999996,748.7454999999999,0.4285721200014615,0.4378041602207502
11,intermediate,none,-0.03049454254413846,771.0140000000002,819.5165000000001,0.4458812214113442,0.44475437165651793
12,intermediate,none,0.04605238718168441,788.4452499999999,719.0227500000004,0.43507095480249586,0.4391625667601088
13,intermediate,none,-0.039296618976329974,746.9622499999992,808.0697499999995,0.4391374013499779,0.44313252886571863
14,intermediate,none,0.02449873527793726,852.9914999999991,812.1965000000013,0.4440504190480337,0.45244315820799585
15,intermediate,none,-0.048192127304568295,748.1404999999991,823.9004999999999,0.43780939039092004,0.44679297489979675
16,intermediate,none,-0.006527872688572705,804.3202500000007,814.8902500000008,0.447144355919763,0.4502634760966441
17,intermediate,none,-0.03896496583805788,826.3699999999994,893.3799999999994,0.4495989802651198,0.4434709762004032
18,intermediate,none,-0.07825406753864575,786.5500000000002,920.1024999999987,0.4477167201694113,0.4459321233445807
19,intermediate,none,-0.014377998810658685,756.1999999999995,778.2624999999998,0.44903366678642315,0.4510980739346347
20,intermediate,none,-0.04155398397874998,759.5331249999995,825.3931249999997,0.44322433130473654,0.4390079919344839
21,intermediate,none,0.014385071734972176,812.5264999999986,789.4814999999993,0.44422128603845323,0.4449037042145978
22,intermediate,none,-0.03942661649276988,803.5107500000007,869.4707499999996,0.44741713570142694,0.45476594573879875
23,intermediate,none,0.013735027010099444,776.9062499999994,755.8537499999994,0.44096183150535534,0.43614140732692597
24,intermediate,none,-0.022046426580498418,790.751500000001,826.4040000000002,0.4389894093619684,0.4393028077703799
25,intermediate,none,0.05877299758333823,816.534999999999,725.8825000000004,0.44190103570097744,0.43583577995053785
26,intermediate,none,-0.002990721848158102,847.1699999999989,852.2525000000004,0.44763913628082924,0.4506739681744775
27,intermediate,none,-0.008655157445956399,757.0964999999994,770.3165,0.4380349686971773,0.443425976412922
28,intermediate,none,0.04778444571353684,839.3775000000002,762.8175,0.4469090781194347,0.4443409183290105
29,intermediate,none,0.03886911995097312,864.5300000000005,799.8374999999993,0.44719281174616266,0.4431356735085127
0,intermediate,low,-0.04845910956057394,768.6739999999999,846.9665000000003,0.4429871431702708,0.4421627132679742
1,intermediate,low,0.028845057540093935,814.38925,768.7242500000004,0.44654228520750994,0.4408992901921043
2,intermediate,low,0.08479535173438175,869.4670000000002,733.5395,0.4476922407469984,0.44496930659266637
3,intermediate,low,-0.056442616231331295,711.3129999999993,796.4129999999994,0.43547061510185997,0.44020796777044735
4,intermediate,low,0.02807213673853109,852.4805000000003,805.9254999999999,0.4513477639471802,0.45144143053577
5,intermediate,low,0.02193892232800128,852.3174999999991,815.7224999999999,0.4460620375073418,0.4413560659519135
6,intermediate,low,0.08857797998180204,934.6462500000004,782.5412499999996,0.4404564236104665,0.4336893472936835
7,intermediate,low,0.10644744412400087,912.0354999999996,736.5479999999999,0.4415943360157501,0.433957196917173
8,intermediate,low,-0.06772823995113729,779.1959999999995,892.4110000000002,0.4530849441738855,0.44898266886801236
9,intermediate,low,-0.006772490571325935,719.3484999999994,729.158499999999,0.4430074525589513,0.44054496062683207
10,intermediate,low,0.02284961593529941,821.3710000000003,784.6735000000003,0.44704687067662646,0.453230706289921
11,intermediate,low,0.0449915966647365,841.7237499999993,769.2437500000004,0.4357355275325141,0.4409750052682749
12,intermediate,low,-0.015098973936107535,798.1665000000002,822.6389999999999,0.4540271623402176,0.4391850906802253
13,intermediate,low,0.052357667035671615,836.7882499999992,753.5232499999997,0.4424161684535923,0.43493861058135175
14,intermediate,low,0.027481295209710956,827.4050000000002,783.1450000000002,0.4383011704754781,0.44416134559028575
15,intermediate,low,-0.039836506087864834,800.9295000000001,867.3895000000007,0.4422239438474914,0.4405248762168527
16,intermediate,low,-0.009081601343987774,834.0304999999997,849.3179999999995,0.44240048742597093,0.4386230965681391
17,intermediate,low,0.002392037015880087,772.1064999999998,768.4215,0.44206447177283,0.44832741517005115
18,intermediate,low,-0.05183413710474237,747.354999999999,829.0674999999997,0.4524266981497956,0.4505852061698213
19,intermediate,low,-0.022625821997792228,800.769749999999,837.8447500000003,0.43691230652831153,0.43837973998175617
20,intermediate,low,0.0456734842067048,810.0374999999996,739.2749999999993,0.45355405495269185,0.45495592025977877
21,intermediate,low,-0.0660745120611166,803.17125,916.8187499999999,0.44512283330891733,0.4449857374043508
22,intermediate,low,0.044557028182283555,797.4479999999991,729.415499999999,0.4327233696918287,0.43365438992764777
23,intermediate,low,0.03143072463682522,873.3568749999997,820.129375,0.45130166520366694,0.444452126704051
24,intermediate,low,0.01414660613495771,844.847,821.2769999999997,0.4412871561917347,0.44359013095140876
25,intermediate,low,0.03792852380756886,802.9344999999989,744.2519999999998,0.43963896267561303,0.4430811782552375
26,intermediate,low,0.00017218536266237278,805.9563750000008,805.6788750000001,0.4442033569830004,0.4368273791003979
27,intermediate,low,0.003238725563938347,768.6005000000001,763.6379999999996,0.4480166477723592,0.4488133705263623
28,intermediate,low,-0.02894513858882352,806.7902499999999,854.887749999999,0.44250173825454403,0.44223040472549724
29,intermediate,low,-0.04468213577158618,747.5624999999991,817.4924999999988,0.44617056643422864,0.44592943751576575
0,intermediate,moderate,-0.006809692014927565,796.7029999999992,807.6279999999999,0.4381645715030058,0.4447696497401808
1,intermediate,moderate,0.010603525276618318,806.4270000000004,789.504499999999,0.4517745898466448,0.44773138912697313
2,intermediate,moderate,0.002815741448837699,758.5914999999999,754.3315,0.43599419081565133,0.44467395933736686
3,intermediate,moderate,0.06781003111689383,863.392749999999,753.7352499999988,0.4418931343458384,0.4339009972953884
4,intermediate,moderate,-0.0003197699662644055,797.1932499999997,797.7032499999999,0.4505169330938083,0.4465667850570298
5,intermediate,moderate,0.03021787999308253,804.2962499999993,757.1137500000003,0.4380838733527893,0.4409502718154999
6,intermediate,moderate,-0.10280283459805806,732.9889999999994,900.964,0.44830750141255515,0.45416309765837837
7,intermediate,moderate,0.06566357386133538,830.5669999999994,728.2120000000009,0.4422154370494329,0.44321629443689387
8,intermediate,moderate,0.023368877457095334,794.9335000000002,758.6285000000003,0.4410739214265647,0.44045097106810954
9,intermediate,moderate,-0.0018389594697063524,801.2874999999998,804.2399999999988,0.4423125687243248,0.44370873333434774
10,intermediate,moderate,-0.05038314987233521,768.2877499999997,849.8127500000003,0.45187756514998356,0.4548118849144138
11,intermediate,moderate,-0.03509896007943571,753.3530000000009,808.1605000000009,0.443066309485482,0.4389694507873336
12,intermediate,moderate,0.10458321224357403,900.324375,729.8368750000001,0.4388915158528159,0.44255399053222294
13,intermediate,moderate,0.027698389160464958,843.7727499999995,798.290249999999,0.4439598435872416,0.45121416838182704
14,intermediate,moderate,-0.0009135811755267408,796.9562499999994,798.4137499999995,0.4399518635706679,0.4459876783851884
15,intermediate,moderate,-0.0004213736517694284,759.1009999999995,759.7410000000003,0.4374511060370555,0.43655402025433077
16,intermediate,moderate,0.07928144217402958,844.9260000000004,720.7934999999999,0.44536126660332764,0.44125856402909397
17,intermediate,moderate,0.008832089569662603,756.1594999999996,742.9194999999994,0.4440998601523989,0.4430625111307581
18,intermediate,moderate,-0.07541972493237657,675.2482499999993,785.4107499999994,0.4419870372988975,0.4310324456106442
19,intermediate,moderate,0.03981193625362958,769.8635000000002,710.911,0.4473917825808293,0.44682715361892755
20,intermediate,moderate,-0.028257245236923606,717.3577499999998,759.0777499999997,0.4435328743922421,0.4408924037944255
21,intermediate,moderate,-0.0054915146224645455,749.0712499999995,757.3437499999994,0.4500403129030302,0.452251390217284
22,intermediate,moderate,-0.034275532768723964,764.3614999999999,818.6190000000009,0.4477876790717486,0.4428985874359279
23,intermediate,moderate,0.06935216711005034,886.2354999999993,771.2829999999994,0.4439786085534716,0.4390306357120721
24,intermediate,moderate,-0.027704720612558947,729.6674999999997,771.2500000000001,0.4409417888517491,0.4411777249468917
25,intermediate,moderate,0.02962182543700189,744.9264999999997,702.0639999999996,0.4416279108907015,0.44511464767275544
26,intermediate,moderate,-0.028577837849046803,772.9814999999995,818.4615000000001,0.4364065327153571,0.4355948485921582
27,intermediate,moderate,-0.02658484904497699,772.8139999999993,815.0265,0.44139617630848765,0.44599182995404907
28,intermediate,moderate,-0.03284745630318368,749.086,799.9685000000001,0.44599514569697296,0.4460574109332885
29,intermediate,moderate,0.032220827325127495,796.7310000000001,746.9909999999996,0.4476193885330366,0.45649070937617925
0,intermediate,high,0.09926701429838751,899.0020000000001,736.6369999999998,0.43894035638834394,0.42865932357828956
1,intermediate,high,0.14794116455334694,952.6366250000003,707.0941250000003,0.429627609363069,0.4261019096506763
2,intermediate,high,0.06610502493041595,882.3122499999978,772.894749999999,0.4383980878237739,0.4361048286472837
3,intermediate,high,0.020758872476475117,877.3545000000004,841.6695000000002,0.4433176042503012,0.4456122357344235
4,intermediate,high,0.0004543974193959635,806.378750000001,805.6462499999992,0.44445436795184706,0.4466539775798353
5,intermediate,high,0.04294025968096941,868.0895000000003,796.6069999999994,0.4373273321603545,0.4360711138276456
6,intermediate,high,-0.053193715166599015,774.9555000000018,862.0330000000001,0.4360174450202159,0.43482106192252307
7,intermediate,high,-0.012022311494667582,804.632000000001,824.2145,0.4431712336015243,0.45253461585316035
8,intermediate,high,0.022171601632567376,786.397499999999,752.2825000000003,0.43801484450849626,0.4413915898758144
9,intermediate,high,-0.003990947763334445,817.9559999999992,824.5109999999999,0.45225866222997857,0.4467386304135576
10,intermediate,high,0.016740431947070925,798.5214999999966,772.226499999999,0.42454718404609304,0.4379944248564474
11,intermediate,high,0.061712012479620756,851.0967499999955,752.1567500000001,0.43274390556855086,0.4393217385761936
12,intermediate,high,0.04304922799972368,941.5475000000009,863.8274999999998,0.43673938992888045,0.4392378608093733
13,intermediate,high,0.02612861537113564,819.8074999999999,778.0575000000002,0.4505900043694411,0.4357409618949929
14,intermediate,high,0.02811808668364675,803.1804999999991,759.247999999999,0.43426290247239396,0.4372270066222598
15,intermediate,high,0.043357228591959285,857.7384999999995,786.4510000000002,0.4386757979279239,0.43819153167903824
16,intermediate,high,0.0759424981835248,877.3800000000014,753.5249999999997,0.4411595823599573,0.4386302324693909
17,intermediate,high,-0.08468869692479074,732.9952499999993,868.6352500000003,0.44095317686313157,0.4448573008311444
18,intermediate,high,0.017178909195853485,853.8213749999996,824.9813750000005,0.44134356261634744,0.4412519027022888
19,intermediate,high,0.09684093929995509,928.3387500000002,764.4112500000011,0.4250173761829408,0.4281865151051992
20,intermediate,high,0.07631127483491841,851.9832500000005,731.17075,0.4320884817259698,0.4347352631042406
21,intermediate,high,0.035530916610613784,859.6171250000007,800.6271249999996,0.4375616364250113,0.4263138817189322
22,intermediate,high,0.00486242490108266,808.8105000000006,800.9829999999996,0.43247924290135636,0.4362468295166212
23,intermediate,high,-0.006307971254119888,796.3119999999994,806.422,0.43797216992777027,0.4418858275888405
24,intermediate,high,0.10114614309093173,954.0273750000002,778.7623750000004,0.43170034292312637,0.4287110902537043
25,intermediate,high,0.08410046286171664,894.152375,755.4223749999995,0.4292495099597306,0.4317775146958049
26,intermediate,high,0.012653007119085216,823.13525,802.5652499999997,0.4379528339101182,0.4443403283057681
27,intermediate,high,0.06907573684967606,841.5157499999983,732.7707500000008,0.4295030153584988,0.4361596036617213
28,intermediate,high,0.025724291950538603,807.1446249999989,766.6596250000005,0.4391807469029515,0.45004099752510135
29,intermediate,high,0.10695721001589949,974.4214999999961,786.1189999999998,0.4282265255161656,0.4321795290895814
0,ancient,none,-0.02490652868442916,827.1929999999996,869.4504999999999,0.44773753091131735,0.44431856042688705
1,ancient,none,-0.023703224401587713,786.8520000000003,825.0595000000002,0.4383789246383897,0.43901527242419897
2,ancient,none,-0.07340559619978561,743.9644999999999,861.8395000000005,0.4472591620629055,0.44607034074454205
3,ancient,none,-0.005134755997695754,803.3409999999996,811.6335000000003,0.449013858446826,0.4518971527264324
4,ancient,none,0.013595237709444187,813.2105,791.3954999999996,0.4433683974181917,0.44329190434916077
5,ancient,none,-0.08876252985232241,701.1174999999994,837.7074999999993,0.43433496500995805,0.4423688328297765
6,ancient,none,-0.04057800635217603,748.7725,812.1100000000005,0.449990952080219,0.44899820422276276
7,ancient,none,-0.0657912933715868,743.0640000000003,847.7240000000002,0.44191481736187166,0.44381430634908986
8,ancient,none,0.05683390905057808,836.1532499999997,746.2207500000003,0.4421280815006671,0.44775577882777085
9,ancient,none,-0.08930283518357318,701.1151250000004,838.6176250000003,0.43507564788433395,0.4369269662873151
10,ancient,none,0.013624779685665727,753.8142500000001,733.5492499999995,0.43440599365561045,0.43500272448261657
11,ancient,none,0.021364426875478508,811.0419999999995,777.1120000000008,0.4465257468973751,0.4417884026668559
12,ancient,none,0.10197822183519156,893.7249999999993,728.3124999999999,0.4459358369622242,0.44215039282035756
13,ancient,none,0.025929335289369568,872.93275,828.8077500000006,0.4446354418243997,0.45278503967521905
14,ancient,none,0.016211369531406398,798.4514999999991,772.9765000000002,0.44067077856640313,0.4380000931445348
15,ancient,none,0.007255155017158721,858.5087499999995,846.1412499999999,0.4503924300098207,0.452083503874364
16,ancient,none,0.029401203533267056,783.7046249999999,738.9371249999999,0.4460712776413791,0.4394741416029409
17,ancient,none,0.023570712282987266,875.5129999999997,835.1905000000004,0.4522851712406501,0.4468173768447513
18,ancient,none,0.0234393667403922,835.2237500000002,796.9662499999995,0.4476957496030865,0.4439765943009825
19,ancient,none,0.008956595350372023,847.1247500000004,832.0847499999999,0.44836196355720764,0.44417839597143266
20,ancient,none,0.016633359142839726,830.4700000000008,803.2949999999993,0.4301994416333443,0.44068512906216917
21,ancient,none,-0.009314286229819667,796.1192500000003,811.0892499999994,0.44595508962527436,0.44084226064431503
22,ancient,none,-0.040732552082819486,730.20925,792.2217499999989,0.4446623737416623,0.4409491763306757
23,ancient,none,0.07118729205252283,823.1519999999999,713.7444999999998,0.4348591308657258,0.4347207818800649
24,ancient,none,0.03440899994107279,820.6594999999996,766.0620000000007,0.44657026725244914,0.44264567564423113
25,ancient,none,-0.03800368334727865,768.6364999999987,829.3665,0.44175010930742975,0.44488364085761906
26,ancient,none,-0.019936494894239976,789.6207499999997,821.745749999999,0.4382367466211753,0.4420091978571007
27,ancient,none,0.06906856847271652,840.127,731.5719999999999,0.4430712566355963,0.4342106679950513
28,ancient,none,-0.027116667346656492,733.2502499999999,774.1252499999999,0.4432995387449334,0.4416480711176066
29,ancient,none,-0.043293049960642586,738.6665,805.5189999999999,0.43879373354879997,0.4351868564740753
0,ancient,low,0.041437558510008875,798.4657500000004,734.9257500000001,0.43916617508141936,0.44427640306653754
1,ancient,low,0.023505179127702842,848.83225,809.8447499999993,0.45304146747155716,0.442886763722607
