job_id,scenario,length,mutation_rate,recombination_rate,introgression_time,introgression_proportion,migration_rate,seed,fst,d_stat,private_alleles_A,private_alleles_B,shared_alleles,mean_internal_branch,std_internal_branch,min_internal_branch,max_internal_branch,topology_concordance,run_info,error
test_migration_1e-06_rep0,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,819740,0.7127009032480657,0.6744186046511629,134,175,32,38709.17560508812,15781.139408132954,11241.455312559785,53344.61869594302,0.11194029850746269,"{'job_id': 'test_migration_1e-06_rep0', 'elapsed_time': 0.004511833190917969, 'memory_usage_mb': 156.96875, 'num_trees': 67, 'num_sites': 402, 'first_tree_newick': '((((n22:380.20124472276614824,n28:380.20124472276614824):760.76996669144773477,(n24:617.99949988245509758,(n23:341.41462549809739357,n35:341.41462549809739357):276.58487438435770400):522.97171153175884228):849.14623403383166078,((n32:703.70380207614743995,((n21:60.76372197257597207,(n31:22.06065466867946512,(n30:9.76977167634655252,n37:9.76977167634655252):12.29088299233291259):38.70306730389650340):362.32674601846701989,(n34:199.89166747108902200,n39:199.89166747108902200):223.19880051995397707):280.61333408510444087):768.19410051821046181,((n33:549.57085997481192408,(n26:74.40645693609148736,n38:74.40645693609148736):475.16440303872042250):475.20743118830671392,(n27:611.51296544678018563,n36:611.51296544678018563):413.26532571633845237):447.11961143123926377):518.21954285368769888):25063.33278593708746484,((n40:1590.12592209606782490,(n43:435.52614612452072151,(n41:283.54471538121265439,n42:283.54471538121265439):151.98143074330806712):1154.59977597154716022):12881.36326037398066546,((n20:207.59928561857955742,(n25:205.48662978840786764,n29:205.48662978840786764):2.11265583017168979):4985.45169796570917242,((n6:367.41835302337591429,(n17:82.72673887044447838,(n2:38.91786615716848985,n16:38.91786615716848985):43.80887271327598853):284.69161415293143591):687.52729156183863779,((n0:729.22586592524771731,((n13:498.46182062860759743,(n19:435.75937794276683235,(n18:71.10069104974753884,(n11:35.80093242112398144,n15:35.80093242112398144):35.29975862862355740):364.65868689301930772):62.70244268584076508):129.58329192066753421,(n4:559.99675744162334468,(((n12:83.10982217714371245,n14:83.10982217714371245):46.21246836761577015,(n9:101.17172679501942412,(n5:66.84796091000876572,n10:66.84796091000876572):34.32376588501065839):28.15056374974005848):108.89211767580803780,(n1:226.53163370146421585,n3:226.53163370146421585):11.68277451910330456):321.78234922105582427):68.04835510765178697):101.18075337597258567):297.75135382765779468,(n7:799.29099000203882497,n8:799.29099000203882497):227.68622975086668703):27.96842483230898324):4138.10533899907386512):9278.43819888576035737):12581.96104891508548462);', 'middle_tree_newick': '((((n36:836.24778151151588190,(n20:207.59928561857955742,(n25:205.48662978840786764,(n21:82.33037092186310701,n29:82.33037092186310701):123.15625886654476062):2.11265583017168979):628.64849589293635290):3642.53736543919103497,((n43:435.52614612452072151,n41:435.52614612452072151):2327.17721488182587564,(n40:612.44535136975048317,n42:612.44535136975048317):2150.25800963659639820):1716.08178594436003550):10908.57625248216572800,(((n24:617.99949988245509758,(n23:341.41462549809739357,n35:341.41462549809739357):276.58487438435770400):522.97171153175884228,n22:1140.97121141421393986):849.14623403383166078,((n32:703.70380207614743995,((n34:199.89166747108902200,n39:199.89166747108902200):223.19880051995397707,(n28:45.90849177032050221,(n31:22.06065466867946512,(n30:9.76977167634655252,n37:9.76977167634655252):12.29088299233291259):23.84783710164103709):377.18197622072250397):280.61333408510444087):768.19410051821046181,((n33:549.57085997481192408,(n26:74.40645693609148736,n38:74.40645693609148736):475.16440303872042250):475.20743118830671392,n27:1024.77829116311863800):447.11961143123926377):518.21954285368769888):13397.24395398482556629):29439.75665046962967608,(n19:1648.72690737162429286,((n6:367.41835302337591429,(n17:82.72673887044447838,(n2:38.91786615716848985,n16:38.91786615716848985):43.80887271327598853):284.69161415293143591):687.52729156183863779,((n0:729.22586592524771731,(n8:727.95333537625936060,((n13:498.46182062860759743,(n18:71.10069104974753884,(n11:35.80093242112398144,n15:35.80093242112398144):35.29975862862355740):427.36112957886007280):129.58329192066753421,(n4:559.99675744162334468,(((n12:83.10982217714371245,n14:83.10982217714371245):46.21246836761577015,(n9:101.17172679501942412,(n5:66.84796091000876572,n10:66.84796091000876572):34.32376588501065839):28.15056374974005848):108.89211767580803780,(n1:226.53163370146421585,n3:226.53163370146421585):11.68277451910330456):321.78234922105582427):68.04835510765178697):99.90822282698422896):1.27253054898835671):297.75135382765779468,n7:1026.97721975290551200):27.96842483230898324):593.78126278640979763):43178.39114253087609541);'}",
test_migration_1e-06_rep1,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,652883,0.3372885102029156,0.39027687377960263,104,123,88,20219.158231161942,10229.09024743185,10316.791087717125,35516.78092142197,0.125,"{'job_id': 'test_migration_1e-06_rep1', 'elapsed_time': 0.0026466846466064453, 'memory_usage_mb': 157.828125, 'num_trees': 56, 'num_sites': 361, 'first_tree_newick': '(((n9:1206.20816047397579496,(((n17:96.50612885708784461,(n18:72.13195057027967039,(n12:55.88607064377053746,n15:55.88607064377053746):16.24587992650913293):24.37417828680817422):152.72132154143002936,(n5:156.72788719633084042,(n11:1.44150251466563661,n14:1.44150251466563661):155.28638468166519715):92.49956320218703354):656.43162190384487076,(n10:470.13544289648712038,(n4:198.26790738221384913,(n1:41.76351648225419666,(n2:8.37298936880303835,(n0:2.44004630755824259,n3:2.44004630755824259):5.93294306124479576):33.39052711345115654):156.50439089995964537):271.86753551427329967):435.52362940587568119):300.54908817161299339):2701.46462705521935277,((n40:8.57866811392068129,n42:8.57866811392068129):1540.85678471054870897,(n41:912.07496255499836479,n43:912.07496255499836479):637.36049026947102902):2358.23733470472552654):8083.41260200772740063,(n35:4250.90733303499473550,(((n19:295.03847313118677675,(n7:286.10353320434523994,(n6:10.95396658074022866,n16:10.95396658074022866):275.14956662360498285):8.93493992684153682):146.93127730431837108,(n8:412.05074213956493168,n13:412.05074213956493168):29.91900829594021616):2798.91969872705340094,((n27:950.49559681702385205,(n37:40.62807910732663430,(n30:13.85729433721071047,n32:13.85729433721071047):26.77078477011592383):909.86751770969726749):1005.40531464183459320,((n22:99.29558906322007772,n33:99.29558906322007772):1688.08674855521212521,(((n23:63.13348131772872307,n36:63.13348131772872307):162.12135571150491842,(n26:224.21448960102208048,(n34:38.62794369738033140,n39:38.62794369738033140):185.58654590364176329):1.04034742821156101):521.34796028133303025,(((n24:123.26459207569085663,(n38:0.90449227748902095,(n25:0.70960266962145635,n28:0.70960266962145635):0.19488960786756460):122.36009979820182991):28.47949784129222905,(n20:145.16420747399632774,n31:145.16420747399632774):6.57988244298675795):384.24155100420216513,(n21:205.05644308173953050,n29:205.05644308173953050):330.92919783944569190):210.61715638938142092):1040.77954030786577277):168.51857384042614285):1284.98853770370033089):1010.01788387243595935):7740.17805650192713074);', 'middle_tree_newick': '(((((n22:99.29558906322007772,n33:99.29558906322007772):805.41438207105295533,((n23:63.13348131772872307,n36:63.13348131772872307):162.12135571150491842,(n26:224.21448960102208048,(n34:38.62794369738033140,n39:38.62794369738033140):185.58654590364176329):1.04034742821156101):679.45513410503940577):882.67236648415928357,(n20:799.59526603477479512,(((n24:123.26459207569085663,(n38:0.90449227748902095,(n25:0.70960266962145635,n28:0.70960266962145635):0.19488960786756460):122.36009979820182991):28.47949784129222905,n31:151.74408991698308569):384.24155100420216513,(n21:205.05644308173953050,n29:205.05644308173953050):330.92919783944569190):263.60962511358957272):987.78707158365750729):2775.07905946622986448,(n41:3193.02422915259830916,((n40:8.57866811392068129,n42:8.57866811392068129):1540.85678471054870897,n43:1549.43545282446939382):1643.58877632812891534):1369.43716793206385773):7428.62399245225969935,(((n19:295.03847313118677675,(n7:286.10353320434523994,(n6:10.95396658074022866,n16:10.95396658074022866):275.14956662360498285):8.93493992684153682):146.93127730431837108,(n8:412.05074213956493168,n13:412.05074213956493168):29.91900829594021616):4604.52036669734206953,(((n37:40.62807910732663430,(n30:13.85729433721071047,n32:13.85729433721071047):26.77078477011592383):909.86751770969726749,(n27:626.85153425694863927,n35:626.85153425694863927):323.64406256007521279):2366.24425084517406503,(n9:1206.20816047397579496,(((n17:96.50612885708784461,(n18:72.13195057027967039,(n12:55.88607064377053746,n15:55.88607064377053746):16.24587992650913293):24.37417828680817422):152.72132154143002936,(n5:156.72788719633084042,(n11:1.44150251466563661,n14:1.44150251466563661):155.28638468166519715):92.49956320218703354):656.43162190384487076,(n10:264.91829620275291290,(n4:198.26790738221384913,(n1:41.76351648225419666,(n2:8.37298936880303835,(n0:2.44004630755824259,n3:2.44004630755824259):5.93294306124479576):33.39052711345115654):156.50439089995964537):66.65038882053906377):640.74077609960988866):300.54908817161299339):2110.53168718822234950):1729.75026947064952765):6944.59527240407442150);'}",
test_migration_1e-06_rep2,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,448843,0.3234309382730257,0.5670103092783506,103,58,63,17994.819554850717,6111.666767858762,5316.487562690483,22883.129894094673,0.2,"{'job_id': 'test_migration_1e-06_rep2', 'elapsed_time': 0.0026619434356689453, 'memory_usage_mb': 158.578125, 'num_trees': 40, 'num_sites': 297, 'first_tree_newick': '((n41:302.55686256962843572,n43:302.55686256962843572):17843.16223548687776201,((n42:3982.96904904614302723,(((n7:24.26772700793758375,n15:24.26772700793758375):165.49262590864771028,(n1:77.55580619547524179,(n12:56.52943484131806429,(n0:30.57846778950461797,n3:30.57846778950461797):25.95096705181344632):21.02637135415717751):112.20454672111006289):571.42126689465112577,(n5:324.15470269942750292,n19:324.15470269942750292):437.02691711180887069):3221.78742923490653993):12709.14232607543817721,(n40:4328.42344887062245107,((((n23:265.71479548889010402,n33:265.71479548889010402):426.13529495153102289,(n24:388.93130917503214050,(n28:149.70283996003576021,(n32:44.90636430212347108,(n29:14.26226117376307734,n31:14.26226117376307734):30.64410312836039196):104.79647565791228203):239.22846921499638029):302.91878126538898641):308.34249710934341238,((n37:297.75194127510246744,(n26:46.24191301068027826,n27:46.24191301068027826):251.51002826442220339):592.61379111310463941,(n25:857.39334323500099799,(n22:661.65673376028132679,n34:661.65673376028132679):195.73660947471967120):32.97238915320610886):109.82685516155743244):2739.34184135969826457,((n20:147.75130967175786623,(n38:135.00348733663787471,(n36:102.55063050183595408,(n30:74.28892139589686394,(n39:58.47236033742625949,(n21:24.14343866221513935,n35:24.14343866221513935):34.32892167521112015):15.81656105847060445):28.26170910593909014):32.45285683480192063):12.74782233511999152):1997.84237925643014933,(((n4:19.01943291237913414,n14:19.01943291237913414):462.77866618762760709,(n10:75.71358120537088610,(n9:27.37998638042815358,n11:27.37998638042815358):48.33359482494273607):406.08451789463589421):906.78619709854842768,((n2:98.44642210979560559,n8:98.44642210979560559):681.70463974470612811,(n6:351.15006524050676262,(n13:98.91329784859463814,(n18:68.02875037596353991,(n16:35.20354026002812731,n17:35.20354026002812731):32.82521011593541260):30.88454747263109823):252.23676739191211027):429.00099661399502793):608.43323434405340322):757.00939272963273652):1593.94073998127487357):588.88901996115964721):12363.68792625095920812):1453.60772293492482277);', 'middle_tree_newick': '(((n40:4047.21454719441453562,((((n4:19.01943291237913414,n14:19.01943291237913414):462.77866618762760709,(n10:75.71358120537088610,(n9:27.37998638042815358,n11:27.37998638042815358):48.33359482494273607):406.08451789463589421):906.78619709854842768,((n2:98.44642210979560559,n8:98.44642210979560559):681.70463974470612811,(n6:351.15006524050676262,(n13:98.91329784859463814,(n18:68.02875037596353991,(n16:35.20354026002812731,n17:35.20354026002812731):32.82521011593541260):30.88454747263109823):252.23676739191211027):429.00099661399502793):608.43323434405340322):757.00939272963273652,n25:2145.59368892818793029):1901.62085826622660534):281.20890167620791544,((((n32:44.90636430212347108,(n29:14.26226117376307734,n31:14.26226117376307734):30.64410312836039196):188.92695602903236818,(n26:46.24191301068027826,n27:46.24191301068027826):187.59140732047558231):553.36991084861699619,(n37:274.64042442526590548,(n20:147.75130967175786623,(n38:135.00348733663787471,(n36:102.55063050183595408,(n30:74.28892139589686394,(n39:58.47236033742625949,(n21:24.14343866221513935,n35:24.14343866221513935):34.32892167521112015):15.81656105847060445):28.26170910593909014):32.45285683480192063):12.74782233511999152):126.88911475350803926):512.56280675450693707):433.90161872773717278,(((n23:265.71479548889010402,n33:265.71479548889010402):426.13529495153102289,(n24:388.93130917503214050,n28:388.93130917503214050):302.91878126538898641):308.34249710934341238,(n22:890.36573238820710685,n34:890.36573238820710685):109.82685516155743244):220.91226235774547604):3107.31859896311243574):26148.33527390980452765,((n42:2721.52240238710055564,(n41:302.55686256962843572,n43:302.55686256962843572):2418.96553981747229045):2239.30970454076214082,(((n7:24.26772700793758375,n15:24.26772700793758375):165.49262590864771028,(n1:77.55580619547524179,(n12:56.52943484131806429,(n0:30.57846778950461797,n3:30.57846778950461797):25.95096705181344632):21.02637135415717751):112.20454672111006289):571.42126689465112577,(n5:324.15470269942750292,n19:324.15470269942750292):437.02691711180887069):4199.65048711662620917):25515.92661585256428225);'}",
test_migration_1e-06_rep3,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,748267,0.2374478052754857,0.3783512904034075,115,102,114,16473.316668158302,10003.035736054786,3571.8641365211,49026.195605848035,0.1323529411764706,"{'job_id': 'test_migration_1e-06_rep3', 'elapsed_time': 0.004698991775512695, 'memory_usage_mb': 163.75, 'num_trees': 68, 'num_sites': 365, 'first_tree_newick': '(((n8:118.06216339184950925,n12:118.06216339184950925):4732.19181121039127902,(n31:2949.75099741175017698,(n4:521.30612690548241517,(n6:205.02790464653924118,(n16:157.23980410656488971,(n1:5.69080547497548928,n11:5.69080547497548928):151.54899863158939866):47.78810053997435148):316.27822225894317398):2428.44487050626776181):1900.50297719049103762):13037.48693240043576225,((((n20:17.02746323566160669,n27:17.02746323566160669):1167.31968800125741836,((n29:348.20844086556974162,n33:348.20844086556974162):538.37055523689787151,(n38:356.81617908299801911,(((n39:57.92344306435816748,(n23:47.61266505524588410,(n22:9.22192133836540329,n25:9.22192133836540329):38.39074371688047904):10.31077800911228337):94.61310128141295195,(n35:139.61396727875043666,(n37:138.70369852082592388,(n28:117.72487468431921798,n32:117.72487468431921798):20.97882383650670590):0.91026875792451278):12.92257706702068276):169.04758601055226563,(n26:177.84121616617349559,n30:177.84121616617349559):143.74291419014988946):35.23204872667463405):529.76281701946959402):297.76815513445137640):1902.63280732484804503,((n19:397.45036364024576869,(n3:342.28479077664019314,(n9:110.71911003817029950,n15:110.71911003817029950):231.56568073846989364):55.16557286360557555):2603.78963386136092595,(n43:1084.01195703879852772,(n42:553.91005008523416109,(n40:520.19024334530251963,n41:520.19024334530251963):33.71980673993164146):530.10190695356436663):1917.22804046280793955):85.73996106016056729):11029.90632692691906414,((n10:169.26480644085512495,(n18:169.11561287107730323,(n14:135.04518529204278821,((n13:27.52994801813964543,n17:27.52994801813964543):98.02751486036999040,((n0:2.10157630427371389,n2:2.10157630427371389):51.35807164400027602,(n5:24.46153041387028892,n7:24.46153041387028892):28.99811753440370055):72.09781493023564281):9.48772241353314882):34.07042757903451502):0.14919356977782172):3623.93231861558933815,(n36:354.90876950825838776,(n21:210.09451907904306722,(n24:21.58901203099842192,n34:21.58901203099842192):188.50550704804464885):144.81425042921532054):3438.28835554818579112):10323.68916043224271561):3770.85462151399042341);', 'middle_tree_newick': '(((n42:1361.45229600264428882,(n43:647.80431611851201978,(n40:380.13088926040643400,n41:380.13088926040643400):267.67342685810558578):713.64797988413226904):1725.52766255912274573,((n29:348.20844086556974162,n33:348.20844086556974162):538.37055523689787151,(n36:354.90876950825838776,(n21:210.09451907904306722,(n24:21.58901203099842192,n34:21.58901203099842192):188.50550704804464885):144.81425042921532054):531.67022659420922537):2200.40096245929953511):8082.08850998375237396,(((n8:118.06216339184950925,n12:118.06216339184950925):2655.11451920092167711,(n10:169.26480644085512495,(n18:169.11561287107730323,(n14:135.04518529204278821,((n13:27.52994801813964543,n17:27.52994801813964543):98.02751486036999040,((n0:2.10157630427371389,n2:2.10157630427371389):51.35807164400027602,(n5:24.46153041387028892,n7:24.46153041387028892):28.99811753440370055):72.09781493023564281):9.48772241353314882):34.07042757903451502):0.14919356977782172):2603.91187615191620353):6169.05481846746988595,((n20:17.02746323566160669,n27:17.02746323566160669):4833.22651136657987081,(((n19:397.45036364024576869,(n3:342.28479077664019314,(n9:110.71911003817029950,n15:110.71911003817029950):231.56568073846989364):55.16557286360557555):1928.56458532622332314,(n38:356.81617908299801911,(((n39:57.92344306435816748,(n23:47.61266505524588410,(n22:9.22192133836540329,n25:9.22192133836540329):38.39074371688047904):10.31077800911228337):94.61310128141295195,(n35:139.61396727875043666,(n37:138.70369852082592388,(n28:117.72487468431921798,n32:117.72487468431921798):20.97882383650670590):0.91026875792451278):12.92257706702068276):169.04758601055226563,(n31:183.83557526015687245,(n26:177.84121616617349559,n30:177.84121616617349559):5.99435909398337685):137.74855509616651261):35.23204872667463405):1969.19876988347095903):623.73604844528108515,(n4:585.08268150759863602,(n6:205.02790464653924118,(n16:157.23980410656488971,(n1:5.69080547497548928,n11:5.69080547497548928):151.54899863158939866):47.78810053997435148):380.05477686105939483):2364.66831590415131359):1900.50297719049103762):4091.97752645800028404):2226.83696748527836462);'}",
test_migration_1e-06_rep4,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,63530,0.3684856892689412,-0.04683840749414527,134,82,32,7195.291949939382,2793.3724815229994,5193.272115951957,13635.67371704193,0.15,"{'job_id': 'test_migration_1e-06_rep4', 'elapsed_time': 0.002421855926513672, 'memory_usage_mb': 173.4375, 'num_trees': 50, 'num_sites': 285, 'first_tree_newick': '((((n11:647.05696596897746531,(n13:633.13625734980303150,((n4:12.74453116302557909,(n10:2.32548724930803097,n18:2.32548724930803097):10.41904391371754812):280.67462970420456259,(n9:183.67717233048341541,(n1:119.96839112085700663,n6:119.96839112085700663):63.70878120962640878):109.74198853674670318):339.71709648257291292):13.92070861917443381):227.21898279860249659,(n17:797.72811029493266233,(n0:207.97676357743497988,n7:207.97676357743497988):589.75134671749765403):76.54783847264729957):926.60872170050026853,(n2:1147.18075934202533972,n14:1147.18075934202533972):653.70391112605489070):6552.78893130410688173,(((n8:679.88444956783723683,((n3:2.03143666242555687,n5:2.03143666242555687):228.93919806139280126,(n15:88.46406049404875205,n19:88.46406049404875205):142.50657422976962607):448.91381484401887292):1368.31132538576503066,((n29:300.71899431193133978,(n25:20.60744497687684174,n26:20.60744497687684174):280.11154933505451936):785.55974373450521853,(((n20:8.82077108664586973,n27:8.82077108664586973):87.21917813322548341,(n24:31.81551800220614723,n31:31.81551800220614723):64.22443121766521301):780.73771145955743123,(n35:243.27364606825940996,(n37:49.16018867468582698,(n30:32.32259604038296175,n34:32.32259604038296175):16.83759263430286524):194.11345739357358298):633.50401461116939572):209.50107736700772421):961.91703690716576602):2428.64694967176274076,((n41:2634.31303119713174965,(n43:528.09548281218837928,(n40:149.19874006865794058,n42:149.19874006865794058):378.89674274353046712):2106.21754838494325668):1476.17592583795976680,((n12:11.11561860555138104,n16:11.11561860555138104):3891.01882747664831186,((n32:393.73998798347582806,n33:393.73998798347582806):2752.76989893569816559,((n22:35.02473012819456955,((n36:10.55751730323235726,n39:10.55751730323235726):17.90751237324770528,(n21:28.10239645581469503,n23:28.10239645581469503):0.36263322066536929):6.55970045171450522):441.18088728375568053,(n28:83.84550407207908052,n38:83.84550407207908052):392.36011333987119087):2670.30426950722358015):755.62455916302587866):208.35451095289181467):366.35376759027349181):3876.83087714682187652);', 'middle_tree_newick': '(((((n13:633.13625734980303150,((n4:12.74453116302557909,(n10:2.32548724930803097,n18:2.32548724930803097):10.41904391371754812):280.67462970420456259,(n9:183.67717233048341541,(n1:119.96839112085700663,n6:119.96839112085700663):63.70878120962640878):109.74198853674670318):339.71709648257291292):13.92070861917443381,(n0:130.61296599088623793,n11:130.61296599088623793):516.44399997809125580):227.21898279860249659,((n17:352.72858882351101784,((n3:2.03143666242555687,n5:2.03143666242555687):228.93919806139280126,(n15:88.46406049404875205,n19:88.46406049404875205):142.50657422976962607):121.75795409969265393):444.99952147142164449,n7:797.72811029493266233):76.54783847264729957):926.60872170050026853,(n2:1147.18075934202533972,n14:1147.18075934202533972):653.70391112605489070):13635.67371704192919424,((((n28:83.84550407207908052,n38:83.84550407207908052):392.36011333987119087,(n29:356.01468523134047928,(n22:35.02473012819456955,((n36:10.55751730323235726,n39:10.55751730323235726):17.90751237324770528,(n21:28.10239645581469503,n23:28.10239645581469503):0.36263322066536929):6.55970045171450522):320.98995510314591684):120.19093218060976369):3061.65515563313147140,((n40:149.19874006865794058,n42:149.19874006865794058):378.89674274353046712,(n41:467.14898647624642081,n43:467.14898647624642081):60.94649633594195848):3009.76529023289322140):3928.55615005740719425,((n8:624.95505131039590196,(n12:11.11561860555138104,n16:11.11561860555138104):613.83943270484451205):4668.28742773275007494,(((((n20:8.82077108664586973,n27:8.82077108664586973):87.21917813322548341,(n24:31.81551800220614723,n31:31.81551800220614723):64.22443121766521301):780.73771145955743123,(n33:382.47254038092580686,(n35:243.27364606825940996,(n37:49.16018867468582698,(n30:32.32259604038296175,n34:32.32259604038296175):16.83759263430286524):194.11345739357358298):139.19889431266639690):494.30512029850297040):209.50107736700772421,(n25:20.60744497687684174,n26:20.60744497687684174):1065.67129306955962420):673.49966020219198981,n32:1759.77839824862849127):3533.46408079451748563):2173.17444405934293172):7970.14146440752028866);'}",
test_migration_1e-06_rep5,continuous_migration,100000.0,5e-08,1e-08,1500,0.1,1e-06,273014,0.3297348294215987,-0.5364842454394695,161,73,78,12553.950710205983,9513.550611015951,2521.8832585548935,42209.06187106351,0.1,"{'job_id': 'test_migration_1e-06_rep5', 'elapsed_time': 0.003108978271484375, 'memory_usage_mb': 174.421875, 'num_trees': 65, 'num_sites': 365, 'first_tree_newick': '(((n41:184.39561396930463388,(n40:163.35767844953898020,n42:163.35767844953898020):21.03793551976565368):6138.04758538135138224,(((n15:78.00788363757679633,(n13:52.59262142944001539,(n2:9.56284081942653508,n19:9.56284081942653508):43.02978061001348209):25.41526220813678094):761.62345833499978198,((n7:357.24807939655886457,(n14:302.92206385593937057,((n1:18.99340768204282170,n18:18.99340768204282170):36.24238264614533733,(n8:51.08383656285877805,(n12:34.53658507247099863,n17:34.53658507247099863):16.54725149038777943):4.15195376532938099):247.68627352775121153):54.32601554061949400):340.17664258136210265,(n5:472.50753537230264101,((n4:61.15599059933622783,n16:61.15599059933622783):224.78725547047531563,(n9:65.29189113155609903,n10:65.29189113155609903):220.65135493825545154):186.56428930249109044):224.91718660561832621):142.20661999465562531):2043.38446878051308886,((n0:4.14697224143996213,n11:4.14697224143996213):1690.32717058636058027,(n3:92.26271664406286277,n6:92.26271664406286277):1602.21142618373755795):1188.54166792528917540):3439.42738859756627789):676.45403409585469490,((n38:552.10183816266317081,(n24:176.98442309744336853,n30:176.98442309744336853):375.11741506521980227):6327.81658616786262428,(n43:3488.08550620270762010,((((n21:39.34658416617741494,n34:39.34658416617741494):209.17964772994071154,(n28:166.81640019587814550,n32:166.81640019587814550):81.70983170023998809):1451.36363995715191777,(n31:413.79038457981897636,n33:413.79038457981897636):1286.09948727345113184):588.66406676389442509,((n22:2.05532354469388734,n25:2.05532354469388734):1947.80057688769693414,(n37:864.56985866014031217,(((n26:96.19077197533596291,(n39:72.11798791736325143,(n20:26.81495283625998738,n23:26.81495283625998738):45.30303508110326050):24.07278405797271148):147.25633529096450047,(n29:128.14291081569672315,n36:128.14291081569672315):115.30419645060374023):248.31918393629160846,(n27:284.87662404813312378,n35:284.87662404813312378):206.88966715445894806):372.80356745754824033):1085.28604177225042804):338.69803818477362256):1199.53156758554314365):3391.83291812781862973):118.97880911598440434);', 'middle_tree_newick': '((((n7:357.24807939655886457,(n14:302.92206385593937057,((n1:18.99340768204282170,n18:18.99340768204282170):36.24238264614533733,(n8:51.08383656285877805,n12:51.08383656285877805):4.15195376532938099):247.68627352775121153):54.32601554061949400):482.38326257601772795,(n13:52.59262142944001539,(n2:9.56284081942653508,n19:9.56284081942653508):43.02978061001348209):787.03872054313660556):5031.35503806032556895,(((n22:2.05532354469388734,n25:2.05532354469388734):1947.80057688769693414,((n38:552.10183816266317081,n24:552.10183816266317081):637.27276025622632005,(n37:864.56985866014031217,((((n26:96.19077197533596291,(n39:72.11798791736325143,(n20:26.81495283625998738,n23:26.81495283625998738):45.30303508110326050):24.07278405797271148):147.25633529096450047,(n29:128.14291081569672315,n36:128.14291081569672315):115.30419645060374023):107.58550820462005504,(n27:284.87662404813312378,n35:284.87662404813312378):66.15599142278739464):459.49510560465989784,(n31:413.79038457981897636,n33:413.79038457981897636):396.73733649576143989):54.04213758455989591):324.80473975874917869):760.48130201350136304):338.69803818477362256,((n21:39.34658416617741494,n34:39.34658416617741494):209.17964772994071154,(n28:166.81640019587814550,(n30:150.64457222754288068,n32:150.64457222754288068):16.17182796833526481):81.70983170023998809):2040.02770672104634286):3582.43244141573768502):9220.46469332674132602,((n3:92.26271664406286277,n6:92.26271664406286277):5963.14878905457317160,((((n9:65.29189113155609903,n10:65.29189113155609903):407.21564424074654198,(n5:279.34059293414810554,(n4:61.15599059933622783,n16:61.15599059933622783):218.18460233481187061):193.16694243815453547):1038.03889614526860896,((n0:4.14697224143996213,n11:4.14697224143996213):552.65590238536560719,(n15:142.44363746131966764,n17:142.44363746131966764):414.35923716548586526):953.74355689076583076):3383.34300011004052067,(n43:2809.90051749601843767,(n41:184.39561396930463388,(n40:163.35767844953898020,n42:163.35767844953898020):21.03793551976565368):2625.50490352671386063):2083.98891413159344665):1161.52207407102378056):9036.03956766100782261);'}",
