rep,mig_time,mig_rate,D,ABBA,BABA,FST_AB,FST_BC
40,recent,none,0.021268709968070044,839.0444999999991,804.0969999999995,0.4455544342343626,0.44616349275713774
41,recent,none,-0.042097205110981764,786.4539999999992,855.5789999999998,0.4512776363176858,0.44708480695869895
42,recent,none,0.044746522254413154,785.6637499999998,718.3637500000004,0.43960585014195885,0.4369877654441389
43,recent,none,0.022707147943193035,825.5084999999991,788.851,0.44207102945952276,0.43721009192007004
44,recent,none,-0.026577911813517843,802.0924999999995,845.8924999999997,0.44047599245810015,0.4398133518085744
45,recent,none,-0.01807787022154692,810.53425,840.3792499999998,0.441907711471137,0.44128399662791984
46,recent,none,-0.036562208756915814,786.1714999999992,845.8414999999997,0.44693091282666303,0.4449860156658268
47,recent,none,-0.08236938831269165,704.4652499999991,830.9352499999999,0.4371137296246103,0.44713669644989845
48,recent,none,0.06463971976683695,875.3175000000006,769.0275000000009,0.4499359012672877,0.44992694486658563
49,recent,none,-0.01522599830389283,802.4007499999997,827.2132499999997,0.44796122888758244,0.448475867104616
0,recent,low,0.0032335229746453774,769.0574999999997,764.0999999999998,0.44214196764004277,0.43612047061108294
1,recent,low,0.02479189535758237,782.7959999999996,744.9209999999999,0.44267080672174725,0.44313134441497176
2,recent,low,-0.01845596020063774,777.6024999999996,806.8449999999996,0.4469431757687497,0.4500295726181576
3,recent,low,-0.12649095959605744,684.1134999999985,882.2435,0.4351888577214011,0.4434118505412483
4,recent,low,0.057443351364060036,820.81,731.6325000000002,0.44855261018250336,0.44574611195007546
5,recent,low,0.05033370698873405,813.3070000000005,735.3569999999996,0.44225215584998273,0.444706637944955
6,recent,low,0.06769375820920123,887.2572499999992,774.7497499999994,0.4483676911965121,0.43908359338039504
7,recent,low,0.062402471569341776,844.5679999999999,745.3530000000004,0.44002256930234307,0.44011544831987415
8,recent,low,0.047641394101611924,849.4519999999995,772.1945,0.44381046250560635,0.4442502682409671
9,recent,low,0.04947907170905471,834.6622499999997,755.9597499999998,0.4483649529128628,0.44792130437468586
10,recent,low,0.0054739436241554775,870.6605,861.1804999999989,0.454522045926422,0.44753140874155584
11,recent,low,-0.02435077588391274,797.9735000000007,837.8059999999996,0.44392837577877675,0.4411381707579351
12,recent,low,-0.06124455292370145,761.5324999999993,860.8975000000003,0.4323569503971688,0.4379157886348097
13,recent,low,-0.024446032419423596,755.9774999999995,793.865,0.4428154089889095,0.4386426987396363
14,recent,low,0.010581017716009665,776.8452500000002,760.5777499999995,0.44609934323250744,0.449808544498183
15,recent,low,-0.002512741771585884,878.7960000000004,883.2234999999993,0.4482126305455055,0.4438392986896076
16,recent,low,-0.02519661459215729,755.1872499999996,794.2272499999997,0.44056808032189565,0.44382606672814784
17,recent,low,-0.03135235979838868,749.2164999999997,797.7165000000005,0.4389695004839346,0.44020271948644074
18,recent,low,-0.012089766331184467,839.7195000000003,860.272,0.4503840732166834,0.4509870578076048
19,recent,low,-0.028232419115891725,699.0757500000002,739.6957500000004,0.44236494206846305,0.4432911821722592
20,recent,low,-0.01164877016491106,763.6137500000003,781.6137500000004,0.4485600158507592,0.44314770618058635
21,recent,low,-0.03382237436000133,774.3590000000002,828.5740000000002,0.44320041749928135,0.4514481743705747
22,recent,low,-0.033946274664361516,731.0584999999999,782.4360000000004,0.4468822033742991,0.44529501545319744
23,recent,low,0.024553106299036103,829.7100000000002,789.9425000000006,0.43811194415041843,0.43676650676743184
24,recent,low,0.01251713477280388,846.1144999999997,825.1944999999996,0.4534735171357263,0.4516306785206209
25,recent,low,-0.028766642040665168,731.928499999999,775.285999999999,0.43839760434681135,0.4459979635873917
26,recent,low,0.013558423886377641,774.6474999999994,753.9224999999991,0.4361867583471092,0.43889195514534435
27,recent,low,0.004090635176493373,845.6124999999992,838.7225000000002,0.44675930984855367,0.4413554381518662
28,recent,low,-0.021354986301288136,743.6080000000001,776.0604999999991,0.4409648445730376,0.4414106286679472
29,recent,low,-0.12096683201764889,662.2170000000004,844.477,0.44523051850608636,0.4485420859898801
30,recent,low,-0.013539636925722316,767.7329999999993,788.808,0.44154591987180747,0.4505478770167582
31,recent,low,-0.0242580489556232,796.9770000000002,836.6045000000006,0.43270451509791535,0.4417012590888293
32,recent,low,-0.019093913108673914,843.8610000000003,876.7135000000004,0.4452528787864908,0.44003129795342494
33,recent,low,0.06491628765681459,833.2027499999994,731.6202499999998,0.44085969493760435,0.4385468247398375
34,recent,low,-0.031067199710413253,786.9584999999996,837.4235000000001,0.4449764422908486,0.4467473153350427
35,recent,low,-0.008071385916257936,765.3252499999995,777.7802499999997,0.44256816347923117,0.44293635843593926
36,recent,low,0.044572011517208236,851.9135000000006,779.211,0.4417052917362173,0.4452687177896373
37,recent,low,-0.022736077347624208,793.3579999999994,830.2729999999998,0.44514486743206055,0.44762420924167456
38,recent,low,-0.015806544724828907,748.4244999999997,772.4645,0.4386903041603554,0.4420970406367619
39,recent,low,0.04603071838275744,839.9588750000001,766.033875,0.4413566215392545,0.4393580922927259
40,recent,low,-0.002353522106753944,777.8475000000016,781.5174999999999,0.43704854607005056,0.43511956738230206
41,recent,low,0.005426397365898418,778.8889999999999,770.4814999999992,0.44262415296975927,0.4404492253120945
42,recent,low,-0.007631900282076638,771.5593749999997,783.426875,0.4487683648309689,0.44436734149269386
43,recent,low,-0.026047578575818936,778.6735000000002,820.323499999999,0.44196154606911137,0.4368588337151881
44,recent,low,0.09775681609609405,885.9206250000001,728.135624999999,0.44541075981099837,0.44463622113992773
45,recent,low,0.0387380855654607,850.4853750000004,787.0503749999996,0.44815548429702073,0.45384666420162456
46,recent,low,-0.02681353845185834,711.5101250000002,750.7176249999995,0.4393575885182291,0.4390730175236866
47,recent,low,-0.036470906302601504,727.483375,782.5558750000007,0.44916648307516976,0.4484957823759783
48,recent,low,0.007389210539172615,788.6832499999999,777.1132500000003,0.43878570170986214,0.43943513348096697
49,recent,low,-0.0655829199870528,746.2857500000002,851.0432499999993,0.4520265535175002,0.4541520870021776
0,recent,moderate,-0.03059626798312225,779.1819999999997,828.3669999999998,0.4558025198759694,0.45367609138232085
1,recent,moderate,0.0401979126784714,838.8325000000011,774.0000000000003,0.4527975120663758,0.44676959108182657
2,recent,moderate,0.045089930075159726,873.4012499999999,798.0362500000001,0.4336212173619472,0.44303088730438456
3,recent,moderate,-0.0037141479166053443,796.3397500000001,802.27725,0.44791948241757285,0.44817408702366823
4,recent,moderate,0.060827557562006564,819.8504999999999,725.8305,0.4442806959288293,0.4473445714029511
5,recent,moderate,0.000918632540303012,823.9907499999996,822.4782499999994,0.4431952506447959,0.4329238519680004
6,recent,moderate,0.046517414133241806,814.9374999999994,742.49,0.45464551930970953,0.45351902134088995
7,recent,moderate,0.02401984141936346,767.7535000000004,731.7359999999998,0.43925002277191505,0.44386213798524643
8,recent,moderate,-0.04235748966565096,780.3632499999989,849.3957500000005,0.4409858835254188,0.44183407033455335
9,recent,moderate,0.0025872625051026007,761.4549999999998,757.5249999999991,0.43680991310914186,0.43663529152385583
10,recent,moderate,-0.01961293338873898,815.7215000000007,848.3590000000002,0.44041305604135056,0.4446585122273322
11,recent,moderate,-0.01966101971020344,782.3357500000002,813.71575,0.4451717008494442,0.44466774371044826
12,recent,moderate,0.05978172087342754,817.4159999999998,725.196,0.44879560910221983,0.4450395043095457
13,recent,moderate,-0.028123901288135106,778.1359999999999,823.1709999999996,0.4473551281436294,0.451979515617838
14,recent,moderate,-0.06199115289699301,767.2721249999996,868.6871249999996,0.4432484130899588,0.44609796346957936
15,recent,moderate,-0.06002845395183985,773.7583749999988,872.585875,0.445656929163851,0.45118228150906153
16,recent,moderate,0.03278254241447658,794.3349999999997,743.9074999999992,0.4480644289017283,0.44974002479327496
17,recent,moderate,-0.07164888250885058,770.2259999999992,889.1160000000003,0.445706424366498,0.43453855617237297
18,recent,moderate,0.024753371443850366,827.8672499999997,787.8722499999986,0.44914651548862805,0.44814416609257174
19,recent,moderate,-0.05742885549217861,744.6919999999997,835.4370000000004,0.44212136980695615,0.4375403352068401
20,recent,moderate,0.009563439159488546,801.3695,786.1869999999994,0.4491532421019519,0.43871203829117233
21,recent,moderate,0.04082062657423206,781.7189999999993,720.4015000000005,0.4327136802733072,0.43314086774766514
22,recent,moderate,0.024368064127479612,866.8094999999992,825.5694999999994,0.4521689067311067,0.45375908644514246
23,recent,moderate,-0.06102233135775253,730.3649999999986,825.2949999999998,0.4476301680186151,0.4432937546238645
24,recent,moderate,-0.008166672659311838,793.0612499999996,806.1212499999996,0.44800187514502665,0.4384157141973378
25,recent,moderate,-0.010451961303610473,794.4484999999988,811.2309999999994,0.4386171509922009,0.43859470553378743
26,recent,moderate,0.00751046595049469,764.1378750000003,752.7453749999996,0.4435800313113051,0.44444426227960027
27,recent,moderate,-0.013303226548638612,752.6373749999996,772.9323749999995,0.4328249330868806,0.44032158490164014
28,recent,moderate,-0.06437068674105512,757.6925000000002,861.9499999999996,0.4417588223826025,0.44199077766691647
29,recent,moderate,-0.03509924693286361,793.3455,851.0629999999999,0.44379778443628803,0.4436269646589766
30,recent,moderate,-0.044528726933534456,678.6175000000006,741.8699999999997,0.4453558256435386,0.4571914126433316
31,recent,moderate,0.006794619931440551,816.2605,805.2429999999994,0.4555807877395737,0.45326972664732373
32,recent,moderate,-0.11159813981894377,698.2350000000002,873.6549999999997,0.44565846088486916,0.45627339631250213
33,recent,moderate,0.08549847883342758,847.5291249999999,714.0191249999991,0.438096441456976,0.434758491603711
34,recent,moderate,-0.03178224353812029,837.9914999999993,893.0064999999984,0.4360648219448507,0.4431165675048584
35,recent,moderate,-0.0135221703942601,760.7134999999995,781.5684999999997,0.44720717497039647,0.44999000725508603
36,recent,moderate,0.027142420513946535,819.1525000000007,775.8599999999996,0.45240353164854263,0.45008330135052954
37,recent,moderate,-0.039050099436983156,749.1945000000001,810.0844999999997,0.44149586239760674,0.44494200598954775
38,recent,moderate,-0.05708420528420814,697.7194999999999,782.1995,0.44067572640460173,0.4406065417312416
39,recent,moderate,0.0950690412259991,898.1540000000006,742.2065,0.43875020203180515,0.4328526923431722
40,recent,moderate,-0.013191346248850877,779.0242499999994,799.85175,0.44099989522991734,0.4446375798654478
41,recent,moderate,-0.07068827508546008,724.1649999999993,834.3325000000011,0.4428204353839657,0.4411868783509304
42,recent,moderate,-0.006542263205773805,803.4884999999998,814.0709999999997,0.4422894975334501,0.4428904507115519
43,recent,moderate,-0.02641432235089648,794.7559999999995,837.8810000000001,0.440766013665043,0.4401011529454786
44,recent,moderate,-0.017022595356518132,768.3753749999993,794.9878750000004,0.44288999879473157,0.4432161990815808
45,recent,moderate,-0.024317032485795444,831.3074999999989,872.7449999999998,0.4469899612205371,0.45281635597423464
46,recent,moderate,-0.0425695302327132,781.4210000000002,850.9084999999998,0.4417816457275386,0.44353885352454553
47,recent,moderate,0.06553779373734382,835.599,732.8090000000001,0.44965213339426596,0.4445331120100744
48,recent,moderate,-0.028773989431874133,746.8829999999991,791.1379999999996,0.4350949569688628,0.4380940411747491
49,recent,moderate,-0.037968541857842916,775.2669999999997,836.461999999999,0.4366522120878094,0.44086712073430084
0,recent,high,0.09070875533675662,907.112749999994,756.2327499999994,0.4176756531072883,0.4204310165401804
1,recent,high,0.006570755669035284,822.2446249999974,811.5096249999995,0.43565072130660737,0.4321792144499016
2,recent,high,0.0391061337981805,886.9877499999948,820.2252500000018,0.4271642620552789,0.4366361842264174
3,recent,high,0.017407556185633378,841.1886250000018,812.4036249999989,0.432122120341725,0.431631879869793
4,recent,high,0.10029288165383732,886.4129999999928,724.8179999999996,0.4336376518619544,0.4399001772112949
5,recent,high,0.10887666743198629,1010.6027499999858,812.1477500000005,0.41994337412809546,0.4221478837616188
6,recent,high,0.023024143806877305,835.1119999999981,797.5220000000008,0.4336105645570377,0.433914928727803
7,recent,high,0.06367297680197409,931.1714999999938,819.6890000000013,0.43288888789635316,0.43863602456709067
8,recent,high,0.05608691183056542,902.8496249999966,806.9521250000004,0.4193588228248721,0.4309692377824444
9,recent,high,0.0499292405954024,889.4463749999989,804.851375,0.4297481898938945,0.43286505595907804
10,recent,high,0.0006832478102446158,836.6515000000015,835.508999999999,0.4312914075119101,0.4411068565535076
11,recent,high,-0.004019190719459961,815.2827499999939,821.8627499999996,0.4389967482237357,0.44743389933543326
12,recent,high,-0.09285171736506612,746.8813750000031,899.776374999999,0.4542462252757696,0.44705880748068494
13,recent,high,0.025206084643403157,858.1486249999986,815.9511249999986,0.43700830011720504,0.43536271709176916
14,recent,high,0.01989195274193701,864.3107500000008,830.5957499999989,0.43437602739343995,0.44666837829144496
15,recent,high,0.007735171449321425,815.7132499999922,803.19075,0.4307972926802474,0.4433770591286394
16,recent,high,0.12127946393822642,869.7281250000001,681.5856250000003,0.4315853505888778,0.4363179875005888
17,recent,high,0.03248037911659677,873.1716249999923,818.2341250000009,0.4294635917746151,0.4388798609254597
18,recent,high,-0.015204135698075582,796.2046249999937,820.7896250000016,0.4326208651152669,0.4409301628788075
19,recent,high,0.03128364400904309,823.3155000000025,773.3654999999995,0.4334611190493424,0.4453034100995999
20,recent,high,0.0436389023272359,886.0929999999913,811.9905000000008,0.43050910412699656,0.4406073672716844
21,recent,high,0.020754682699248874,828.6534999999876,794.9560000000017,0.43094626117319706,0.44534560224563596
22,recent,high,-0.020328157712809537,773.3747499999973,805.4697499999992,0.4328154953508552,0.4374404256244706
23,recent,high,0.023786141669959477,838.8208749999969,799.8433749999991,0.4339083475441118,0.4368703355649921
24,recent,high,0.1117343150489212,929.8090000000017,742.9090000000001,0.4312073296719595,0.43055940964295036
25,recent,high,0.016970811292349928,911.5296249999842,881.107125000003,0.4172016165987517,0.42901595997306224
26,recent,high,0.0505684958941297,841.9392500000033,760.8867499999989,0.413904020155538,0.42505105319360154
27,recent,high,0.02820069101619999,867.4775000000049,819.8924999999994,0.44268558987964923,0.4402534047946967
28,recent,high,0.04845267731664252,845.2615,767.1365000000002,0.43951022860956324,0.4400672184418798
29,recent,high,0.05923722114478382,946.858374999992,840.9533749999995,0.4251983893483715,0.43259149853414164
30,recent,high,0.10293861957516692,937.2532500000011,762.3032499999989,0.4309051233898081,0.43738780269120814
31,recent,high,0.016548372416760226,875.3618749999898,846.8618750000006,0.4085927766360507,0.4281499898774869
32,recent,high,0.03668486185738745,910.8999999999975,846.4325000000002,0.4323349664259704,0.443856244276414
33,recent,high,0.02979615130645089,804.3297500000003,757.7847499999995,0.44220721481267783,0.43695434762730506
34,recent,high,0.05956617469476952,910.9038749999835,808.486375000001,0.4301345315135198,0.4344893097636565
35,recent,high,0.039499724977415655,805.7823749999936,744.5448750000007,0.4303994169936048,0.4406077035102739
36,recent,high,0.028818714917369523,820.1999999999996,774.2499999999998,0.44712214522160476,0.4435342077991882
37,recent,high,-0.011049905619795687,818.6876249999962,836.9826249999996,0.4451074034746765,0.4469285939694911
38,recent,high,0.046924487495848294,805.1422499999945,732.9672499999994,0.4278709626677132,0.4328929859983373
39,recent,high,0.060248695755493895,876.6598749999896,777.0273750000008,0.4295651148073165,0.4401519100862567
40,recent,high,0.04152608277094584,844.4229999999991,777.088,0.4354170311488976,0.43677461838109927
41,recent,high,0.03814163791574769,887.9213749999938,822.6763750000013,0.4289534355496339,0.43790284222643516
42,recent,high,0.020853054008588636,792.3914999999994,760.0189999999993,0.43369007657108427,0.4383708579636721
43,recent,high,0.07959605554325168,909.8183749999978,775.6608749999998,0.420157148307575,0.43187956838200225
44,recent,high,-0.014646137897087876,764.1869999999997,786.9045000000006,0.44693280284647624,0.44478148849757315
45,recent,high,0.09187054199437704,864.847999999999,719.3104999999998,0.42385471127790564,0.42655928412418753
46,recent,high,-0.010287501905789543,826.0429999999955,843.2155000000008,0.4335975863407073,0.43845617669080283
47,recent,high,-0.06811927483239706,703.1246250000014,805.919625,0.43686531453670824,0.44243403349096333
48,recent,high,0.16324847536589723,1028.9589999999846,740.1539999999987,0.4132699157292629,0.4272286206891332
49,recent,high,0.12454868277177472,1030.2414999999946,802.0340000000003,0.41275378709304,0.42613419506174594
0,intermediate,none,-0.0014075784881651893,816.7427500000006,819.0452499999993,0.44027361971713147,0.4490793167300152
1,intermediate,none,0.03837516790396555,900.9809999999999,834.385999999999,0.4403720202018363,0.44420786859112815
2,intermediate,none,0.011528357074123047,810.1935000000003,791.7259999999997,0.4379757604614736,0.44062894692196214
3,intermediate,none,0.0027220559467159154,769.8920000000003,765.7119999999995,0.43916978406654567,0.44623192761867314
4,intermediate,none,-0.013314722624700548,835.9024999999996,858.4625000000003,0.45126065959232364,0.44934244722307526
5,intermediate,none,-0.07189125857959244,723.631999999999,835.7369999999994,0.44445923740407617,0.45103361117154295
6,intermediate,none,0.04886728304808776,835.7384999999992,757.8635000000005,0.4527134145878952,0.44469840296543045
7,intermediate,none,-0.008039300007312945,817.1432500000004,830.3882499999987,0.4368854417548361,0.44617879456355153
8,intermediate,none,0.026313722905317187,813.5535000000004,771.836000000001,0.44285886712501665,0.44637068152439513
9,intermediate,none,0.004742078134347517,798.5152499999984,790.97775,0.4483125652557126,0.44816087377699515
10,intermediate,none,0.063759387373799,841.3515000000002,740.4939999999995,0.4444270542654612,0.4508838891769392
11,intermediate,none,0.0019555386980588366,805.6987499999997,802.5537499999998,0.4494062152786501,0.44176296250874847
12,intermediate,none,-0.0017858534327978885,784.6350000000003,787.4424999999997,0.44688937086618097,0.44391022681107795
13,intermediate,none,0.04467872303891712,833.5104999999993,762.2155000000002,0.4399006601892087,0.4436890815046063
14,intermediate,none,-0.03818262979327344,782.1469999999994,844.2470000000005,0.4535224825271686,0.4525595408819652
15,intermediate,none,0.04007487222686657,827.2287499999994,763.4812500000005,0.43626764717852745,0.44103422840703826
16,intermediate,none,0.0022515060706141034,770.6610000000006,767.1984999999991,0.4456900648659068,0.4428145504959432
17,intermediate,none,0.048457716025365326,825.2449999999998,748.9624999999995,0.4451826077451309,0.44218008202095777
18,intermediate,none,0.011600324436965516,801.9542499999998,783.56175,0.44283973875821336,0.4352830155595294
19,intermediate,none,0.04087838324607019,848.8344999999994,782.1620000000003,0.4486869392153677,0.4400828344767745
20,intermediate,none,0.017742189072941755,807.5252499999998,779.3702499999994,0.43823237088885914,0.4361689588739667
21,intermediate,none,-0.004688951149535987,769.4690000000006,776.7189999999994,0.4403860079268334,0.4401356629856713
22,intermediate,none,-0.013214181833779913,787.9279999999998,809.0305000000002,0.4441121971624992,0.4383336377980615
23,intermediate,none,0.009367264217353176,834.1564999999999,818.674,0.4480749684292313,0.4406195573960225
24,intermediate,none,-0.047188119249072846,744.4455000000002,818.183,0.4453022027182086,0.44856223488861524
25,intermediate,none,0.004270590290823641,811.8887499999996,804.9837499999999,0.4447309327501687,0.44345868895610324
26,intermediate,none,-0.007119278773343379,786.4007500000007,797.6782499999997,0.4489744377855683,0.45242439282018604
27,intermediate,none,0.040776338676292205,831.4132499999994,766.2657499999996,0.44752312599612926,0.4463713471620705
28,intermediate,none,-0.03851093467813641,796.1864999999998,859.9664999999994,0.44743184978610295,0.44604234617547905
29,intermediate,none,0.017667658840611968,774.656,747.7584999999991,0.44735390507917866,0.451046875644733
30,intermediate,none,-0.08115293025430069,768.5230000000006,904.2754999999994,0.4442419940811751,0.4459723795822741
31,intermediate,none,0.019359441072738848,758.947125,730.1196250000003,0.43289555023567755,0.4388538041914183
32,intermediate,none,-0.004721011357637566,822.9847499999996,830.7922499999994,0.44555381051822285,0.442638312662802
33,intermediate,none,-0.005356448279577656,795.9175000000004,804.4899999999985,0.44575182395117074,0.44561462850690825
34,intermediate,none,-0.008370130361338091,783.2509999999996,796.4734999999993,0.4452195275460401,0.4419580979575272
35,intermediate,none,0.02279810770534932,815.8949999999995,779.5225000000004,0.445998829631944,0.4449795289732913
36,intermediate,none,-0.018466744623344564,797.2044999999998,827.2020000000008,0.4424313412882555,0.4409493768068721
37,intermediate,none,0.009614198445642626,787.7274999999993,772.7250000000001,0.44151782443985416,0.4418497351844296
38,intermediate,none,0.012663648116539035,770.37425,751.10675,0.44414892086690283,0.438940951708257
39,intermediate,none,-0.005117945177293302,866.740500000001,875.6579999999991,0.4513812404210168,0.4511253872531602
40,intermediate,none,0.0328041670597205,905.9894999999997,848.436999999999,0.4417186355450498,0.43779708229036535
41,intermediate,none,0.0036925327684402876,787.5892499999992,781.7942499999997,0.4410527965799429,0.44424801206124753
42,intermediate,none,0.024114674099716637,808.7599999999996,770.672499999999,0.4415028110663784,0.43821525108608933
43,intermediate,none,0.007363476986110121,749.3516250000005,738.3966249999999,0.4496894248142295,0.44910966263564767
44,intermediate,none,-0.06757293107309323,722.4029999999997,827.1079999999994,0.436431926312004,0.44253259910701864
45,intermediate,none,-0.03855731655063095,783.6577499999987,846.512749999999,0.43967984850414243,0.43636987389020454
46,intermediate,none,-0.06432371807336794,745.8284999999993,848.3734999999984,0.4409158503150895,0.4478314997303088
47,intermediate,none,-0.027323941910899353,743.2404999999995,784.9979999999995,0.4544705490811253,0.444776441750364
48,intermediate,none,-0.014108146779391964,775.5047499999997,797.6997499999997,0.4390031577561007,0.4475044843596736
49,intermediate,none,0.08898506988564063,891.3124999999989,745.6475000000006,0.4443811170876039,0.44496955647768094
0,intermediate,low,0.013963526099785522,823.27425,800.59925,0.43766902236073774,0.4497303631735728
1,intermediate,low,-0.0381854144802522,828.7170000000002,894.5194999999993,0.44174336426858524,0.4403952488187122
2,intermediate,low,-0.0009768062776082565,851.4347499999997,853.0997499999995,0.4499903517271806,0.44252972300016014
3,intermediate,low,-0.06420394049517344,748.8277499999998,851.5802499999993,0.4347951912102356,0.43456575285593907
4,intermediate,low,-0.008582282230591617,773.9781250000007,787.3781249999988,0.4378450510174873,0.4447254981559563
5,intermediate,low,0.07960405624545108,930.6363749999996,793.3963749999999,0.44334267295292273,0.4486653567444178
6,intermediate,low,-0.043021563848447825,761.9179999999992,830.4230000000005,0.4511124004958942,0.44102695907465234
7,intermediate,low,0.0002610532383731996,819.0122499999999,818.5847499999996,0.4396760958598752,0.43705851806327883
8,intermediate,low,0.006192858874248455,751.8591249999996,742.6041249999989,0.43503789602516596,0.43621957075446366
9,intermediate,low,0.08072654663991166,874.9232499999995,744.2157499999996,0.44105409486133407,0.43634513114774276
10,intermediate,low,0.019877785223682123,794.815999999999,763.8334999999995,0.4477992104352815,0.45124771187629664
11,intermediate,low,-0.03807022927481021,780.5367499999991,842.3192500000005,0.43460107473890114,0.44340735845520607
12,intermediate,low,-0.05318320166730656,767.1949999999998,853.3824999999993,0.4404484838441953,0.44396188122773506
13,intermediate,low,0.04754389829295434,845.3309999999987,768.5985000000001,0.44950633951377605,0.44546680907973485
14,intermediate,low,-0.020264533778510233,856.8350000000002,892.2799999999991,0.44522860953598237,0.447443207798814
15,intermediate,low,0.05198328234241351,823.7705000000005,742.358,0.4489558118674876,0.44553355358232155
16,intermediate,low,-0.07212152416643924,742.0329999999997,857.3854999999996,0.440772610132039,0.43620706978728324
17,intermediate,low,0.06358121187760161,840.7660000000002,740.2434999999992,0.4451423715724729,0.4544421632501344
18,intermediate,low,0.00046860251927050993,787.2829999999992,786.5454999999995,0.4419333772173202,0.4347807679399563
19,intermediate,low,0.027655802949544096,797.2879999999998,754.3754999999999,0.4415369827566961,0.43463157767143734
20,intermediate,low,-0.02597120347731581,761.8974999999997,802.5274999999995,0.43885341637684233,0.4370595911933993
21,intermediate,low,0.014718621415089962,819.9687499999986,796.181250000001,0.4441074987234552,0.4433502012408712
22,intermediate,low,-0.0048749717752362386,789.9807499999996,797.7207499999998,0.44779009238926,0.4484296819264038
23,intermediate,low,0.003475809753791118,776.2494999999994,770.8719999999995,0.43633603413611877,0.4360325658268339
24,intermediate,low,0.0017014805969447788,851.4412500000001,848.5487499999999,0.44699128078565614,0.4457510291877431
