rep,divergence,mig_time,mig_rate,D,ABBA,BABA,FST_AB,FST_BC
22,shallow,recent,none,0.021543223118764776,590.4764999999985,565.5714999999968,0.06249454492456095,0.08936529397968537
23,shallow,recent,none,0.0007165900236884789,544.6342499999961,543.8542499999965,0.06647498363583522,0.09300830898106763
24,shallow,recent,none,0.03521522843580134,586.6867500000006,546.7717499999999,0.06286969579050948,0.08668620614470923
25,shallow,recent,none,-0.018188432157149836,589.0567499999946,610.8817499999966,0.06710794412010238,0.0889001437986557
26,shallow,recent,none,-0.00393538574256356,599.5417499999986,604.2792499999972,0.06961409403441322,0.09747770102865508
27,shallow,recent,none,0.005166248402785314,546.7249999999999,541.104999999998,0.061952788149638734,0.0927715779736646
28,shallow,recent,none,0.037341212756481654,580.672749999995,538.8677499999974,0.06436907771602172,0.0903244464730312
29,shallow,recent,none,-0.023374833915653617,605.3029999999995,634.2779999999993,0.06744744043916154,0.09080638693792283
0,shallow,recent,low,0.0004330944533084357,571.7163750000009,571.2213749999991,0.0685704738508148,0.08825550353492925
1,shallow,recent,low,0.022575825792907036,597.6131249999977,571.2256249999986,0.06258479321962211,0.08602849755226123
2,shallow,recent,low,-0.014883922395626985,601.5533749999987,619.7308750000002,0.06435933414123407,0.09044043889688305
3,shallow,recent,low,0.0018520990220716454,622.0671249999982,619.7671249999981,0.06622945249158313,0.09043259177909527
4,shallow,recent,low,0.004039088009254095,532.894749999998,528.6072499999988,0.06333800540641706,0.09044542631614715
5,shallow,recent,low,0.012853324155967306,556.235749999999,542.1182499999958,0.06535976966054241,0.08889624985292056
6,shallow,recent,low,-5.5023382647331306e-05,545.1927499999961,545.2527499999986,0.06194411785867662,0.09047643215222102
7,shallow,recent,low,-0.013485016796602571,599.3336249999967,615.7186249999963,0.06697261374759056,0.09114506053063627
8,shallow,recent,low,-0.009557130120348579,565.5821249999981,576.4971249999982,0.0639403939311158,0.09124428779260453
9,shallow,recent,low,-0.001175660357065081,560.7266249999991,562.0466249999972,0.06377457102151897,0.09096956847676893
10,shallow,recent,low,-0.011771249496814365,570.7737499999992,584.3712499999967,0.06727600263428164,0.09020307800042975
11,shallow,recent,low,0.004243974198977897,556.963624999995,552.2561249999983,0.06305188934517857,0.08860431069609445
12,shallow,recent,low,-0.007558031429462142,577.1056249999953,585.895624999999,0.06592520145806738,0.09138588110930317
13,shallow,recent,low,-0.00017682387368572278,629.0458750000005,629.2683749999994,0.06780522601442192,0.09204789685927797
14,shallow,recent,low,-0.01008600231015324,576.9834999999979,588.7410000000001,0.06359139842973514,0.09287995118408666
15,shallow,recent,low,0.03323251038582075,611.6768749999973,572.3293749999958,0.06537803607666444,0.09395706577487407
16,shallow,recent,low,-0.021847918713882503,556.558874999996,581.4213749999996,0.06340017294766584,0.08997167287866585
17,shallow,recent,low,-0.023630246984363907,546.025874999994,572.4558749999974,0.06498872107316464,0.09650472784709743
18,shallow,recent,low,0.013512661344245077,586.6302499999975,570.9877499999953,0.06487770117842229,0.09342989048984811
19,shallow,recent,low,0.030306261134013506,622.0931249999957,585.4956249999989,0.06176197178677427,0.09080777805170574
20,shallow,recent,low,-0.005765093927352584,557.6851249999977,564.1526249999976,0.06556235699893016,0.09021194087535661
21,shallow,recent,low,0.015277301502885435,556.2416249999981,539.5016249999966,0.06401931151253484,0.08909836555032559
22,shallow,recent,low,0.0139907004451243,612.7850000000024,595.8749999999984,0.06395936965155849,0.08826964468143518
23,shallow,recent,low,0.005313726765997526,602.575999999996,596.206,0.06628374966119416,0.08537498678575346
24,shallow,recent,low,-0.03918239094595929,531.5991249999973,574.9566249999963,0.06308543055551308,0.09632974968294032
25,shallow,recent,low,-0.00848579646844155,547.9982500000015,557.3782499999998,0.06454545050417289,0.09145471465503237
26,shallow,recent,low,-0.007751760265713433,605.9339999999944,615.4014999999996,0.06639015903431354,0.08936927840733203
27,shallow,recent,low,0.01908781361660344,592.556124999999,570.3586250000001,0.06254630211923139,0.08945532942993212
28,shallow,recent,low,0.02707930958676583,588.0823750000009,557.0723749999955,0.06422234112562322,0.08584142213379548
29,shallow,recent,low,-0.012012858846965693,572.8303749999977,586.7603749999947,0.06743216874258966,0.0890690452487655
0,shallow,recent,moderate,0.008706380163903495,600.4356249999984,590.0706249999953,0.06670070714554344,0.09310981721505107
1,shallow,recent,moderate,-0.025009810572994357,532.6231249999988,559.9481249999984,0.05987724296960587,0.08771481477567632
2,shallow,recent,moderate,0.0332625230591019,620.8889999999993,580.9140000000015,0.0676420394340137,0.09186213588998882
3,shallow,recent,moderate,0.042669246586983255,601.3719999999981,552.1519999999952,0.0632444035087176,0.08698808722605166
4,shallow,recent,moderate,-0.008717119714342088,590.9008749999992,601.2933749999995,0.06637547816420188,0.09399280327097863
5,shallow,recent,moderate,-0.007813872746711551,585.8424999999983,595.0699999999993,0.06023052477720295,0.08985157971086771
6,shallow,recent,moderate,0.018558542882908334,595.6236249999993,573.9186250000012,0.06770120592388067,0.09406812285488719
7,shallow,recent,moderate,0.0014546469221967983,547.319374999998,545.7293749999994,0.06024862182407061,0.0894140965466846
8,shallow,recent,moderate,-0.0031975971471332695,572.8127499999971,576.4877499999959,0.062136289972184434,0.08926556944767766
9,shallow,recent,moderate,0.021905507652728036,616.3129999999974,589.8905000000001,0.06826576594476758,0.09319471234341362
10,shallow,recent,moderate,-0.01050599112513629,543.0872499999967,554.6197499999967,0.0638383488199749,0.09182472576628894
11,shallow,recent,moderate,0.04303182160967945,589.5437499999963,540.8987499999965,0.06607965820403174,0.0893308593343381
12,shallow,recent,moderate,-0.02557611851974303,566.4364999999987,596.1715,0.06365857191980905,0.08837780370853707
13,shallow,recent,moderate,0.020533131348160528,587.1022499999987,563.4772499999979,0.06299884665350827,0.0918442572695746
14,shallow,recent,moderate,0.00029821112401695957,607.9721249999978,607.6096249999958,0.06315842309435783,0.09284735067483718
15,shallow,recent,moderate,-0.02984762027447665,553.5347499999957,587.594749999999,0.06600842627284476,0.09164617243359292
16,shallow,recent,moderate,-0.0010701102729276523,581.0932499999961,582.3382499999938,0.06586083474712415,0.08771616778112813
17,shallow,recent,moderate,-0.00820746961566116,560.5476249999978,569.825124999994,0.06530861032342564,0.09301628949143587
18,shallow,recent,moderate,-0.009372546368752845,571.5434999999956,582.3584999999921,0.06481235493410094,0.0905377284737688
19,shallow,recent,moderate,-0.011330532391683806,551.7921249999965,564.4396249999974,0.06384905434105399,0.09010496460495378
20,shallow,recent,moderate,-0.0019408970912003574,553.4353749999974,555.587874999996,0.06340043745709703,0.09091019962407053
21,shallow,recent,moderate,-0.03377158399434721,559.5536249999985,598.6686249999951,0.06341394028610506,0.09275916235301786
22,shallow,recent,moderate,0.012163787535209178,595.272374999996,580.9648749999974,0.0633357205190568,0.09388463506081429
23,shallow,recent,moderate,-0.0055537779968281055,552.8403749999981,559.0153749999948,0.06242446827016527,0.09127161227869998
24,shallow,recent,moderate,0.04280307751578079,598.1982499999993,549.0907499999969,0.06337013955317129,0.0924685621919895
25,shallow,recent,moderate,-0.015143133543788295,549.2334999999966,566.1234999999956,0.06268027353080223,0.08758370034913987
26,shallow,recent,moderate,0.009019012085941016,596.0241249999955,585.3691249999964,0.06520793726197806,0.08884708773548393
27,shallow,recent,moderate,-0.015456058005818934,601.8014999999963,620.6964999999938,0.06589200537796441,0.09646303900793561
28,shallow,recent,moderate,0.03778409588224077,607.6544999999962,563.4069999999958,0.0660183093382345,0.09046014932660629
29,shallow,recent,moderate,0.02422032460417716,587.9567499999991,560.1492499999958,0.06598910321950859,0.09345481184319247
0,shallow,recent,high,0.004509510065051696,595.0304999999993,589.6879999999964,0.06574370189091644,0.0959480559221192
1,shallow,recent,high,0.008199497375066207,562.9971249999975,553.8396249999951,0.0648221020973186,0.09610233220673288
2,shallow,recent,high,0.0025122923649902157,578.6121249999966,575.7121249999985,0.06208753615652908,0.08443374735300511
3,shallow,recent,high,0.0004970501393836262,568.635624999998,568.0706249999972,0.06500666154850497,0.0883253521627387
4,shallow,recent,high,0.0022415188565168367,600.2667499999984,597.581749999998,0.06235637098741779,0.08411579919672953
5,shallow,recent,high,-0.018137020359431735,548.9374999999977,569.217499999998,0.06061265711139065,0.09358087267048255
6,shallow,recent,high,0.028515528885733776,571.1013749999963,539.433874999996,0.06245251738130645,0.09036477136869979
7,shallow,recent,high,0.0078850103021055,588.4647499999957,579.2572500000005,0.06534872230937527,0.09059728829903375
8,shallow,recent,high,0.0038468221439432,540.1764999999983,536.0364999999988,0.06433255667400659,0.09181722235600888
9,shallow,recent,high,0.011987448436343025,588.4114999999974,574.4714999999976,0.0665751642856726,0.09397731329194137
10,shallow,recent,high,0.01753633514807261,588.3679999999982,568.0879999999988,0.058597061735474715,0.08862140439993807
11,shallow,recent,high,-0.002580608068215672,563.8149999999963,566.7324999999973,0.06275203844825102,0.08766508865545429
12,shallow,recent,high,-0.04066808910913767,522.6799999999977,566.994999999997,0.05886500225165818,0.0883364086527016
13,shallow,recent,high,0.023612449204411166,625.9276249999999,597.0501249999999,0.06266598269829156,0.09038581801875166
14,shallow,recent,high,-0.02588160195492673,577.2178749999978,607.8903749999974,0.06254922316740263,0.09004569924043875
15,shallow,recent,high,0.007333993575464776,574.3003749999967,565.9378749999976,0.06266645828506917,0.08918104144583408
16,shallow,recent,high,0.02093865762066235,606.7392499999987,581.8517499999981,0.06657122802727647,0.09052766153466192
17,shallow,recent,high,0.017148555414969326,564.4463749999956,545.4138749999989,0.06458780887521985,0.09097288291403012
18,shallow,recent,high,0.01937201431074597,588.7616249999942,566.384124999997,0.06226246695611462,0.08955429238451629
19,shallow,recent,high,-0.02857300130839625,573.5474999999948,607.2874999999946,0.06629875446877255,0.09187462622174764
20,shallow,recent,high,-0.034165359036108615,519.4151249999978,556.1626249999975,0.06179140505754854,0.08976545567969928
21,shallow,recent,high,0.009016072473137333,573.9739999999983,563.7164999999985,0.06151374908581017,0.09109880125032505
22,shallow,recent,high,0.031395025669884474,584.0296249999976,548.4746249999946,0.06640090225532697,0.09208209442787141
23,shallow,recent,high,0.016330527614718895,583.5309999999964,564.7785000000024,0.06323132509813204,0.09103853444275546
24,shallow,recent,high,0.006413302698296986,577.0949999999974,569.739999999996,0.06460938508289724,0.08563006611984525
25,shallow,recent,high,0.026606831683252088,594.7292499999947,563.9017499999969,0.06715305946500158,0.08914622716435892
26,shallow,recent,high,0.019075355602700766,609.0297500000001,586.2297499999939,0.06026057630062651,0.09040507273030554
27,shallow,recent,high,0.0258347962850799,603.4048749999972,573.0123749999935,0.06585596207605457,0.09077886320123889
28,shallow,recent,high,-0.006729393047007643,590.5917499999986,598.5942499999974,0.06328257227504781,0.08977700799557164
29,shallow,recent,high,0.01818950220627958,591.4644999999957,570.331999999998,0.06453159615263487,0.08860924532266694
0,shallow,intermediate,none,-0.03312650299266374,560.3233750000002,598.7183749999973,0.06333234798390512,0.09107138664656875
1,shallow,intermediate,none,0.002041963958193813,548.3847499999965,546.1497499999969,0.06371992889982929,0.09573965344895949
2,shallow,intermediate,none,-0.011805155497030217,540.3399999999999,553.2499999999972,0.061056271486067855,0.0893555158879975
3,shallow,intermediate,none,-0.009207760324938892,585.5004999999951,596.3829999999949,0.061273480468216304,0.09329605225560166
4,shallow,intermediate,none,0.004721340345356952,555.6851249999949,550.4626249999941,0.06659465719487319,0.09194866520849997
5,shallow,intermediate,none,-0.030808407099970514,519.6186249999953,552.6536249999964,0.06697273750000568,0.09478496748997081
6,shallow,intermediate,none,0.010625582516919902,586.4873749999957,574.1548749999972,0.06667071865568694,0.08997731861509292
7,shallow,intermediate,none,0.013561377363157967,610.9898749999955,594.6398749999959,0.06796685978672948,0.0931769003292907
8,shallow,intermediate,none,0.03148175838989154,577.7187499999985,542.4537499999979,0.06169263865419247,0.09076641260184569
9,shallow,intermediate,none,-0.009917801402159468,565.0309999999954,576.3509999999949,0.06367308808355661,0.09051663158668563
10,shallow,intermediate,none,0.0010810433122622955,569.5098749999975,568.2798749999994,0.06396189151127538,0.09162187030506654
11,shallow,intermediate,none,0.037361699054593224,610.4912499999946,566.5162499999958,0.06550569919634373,0.09207904855868772
12,shallow,intermediate,none,0.0028844699662407946,581.0671249999971,577.7246249999945,0.06689906604780257,0.09335844978973316
13,shallow,intermediate,none,-0.0018842141929086265,590.6436249999966,592.8736249999988,0.06855295261179815,0.09697357501264788
14,shallow,intermediate,none,0.016575908294143783,544.0606249999977,526.3181249999975,0.06060462344104244,0.08965268925642104
15,shallow,intermediate,none,-0.01901974998045967,552.1309999999967,573.5410000000006,0.06470382479337881,0.08978507677651072
16,shallow,intermediate,none,0.0037143891154193293,592.1267499999985,587.7442499999996,0.061247578030097685,0.08874136168556439
17,shallow,intermediate,none,-0.017124399171247293,581.0648749999958,601.3123749999974,0.06465104759822068,0.09015542798900865
18,shallow,intermediate,none,0.006956779390438618,564.1423749999965,556.3473749999988,0.0650028638165204,0.09095733479015636
19,shallow,intermediate,none,0.03016054150529719,567.3722499999963,534.1497499999984,0.06323158138581962,0.08996714066248078
20,shallow,intermediate,none,0.030080329853703992,593.8392499999982,559.156749999997,0.06315788577431562,0.08941529815430536
21,shallow,intermediate,none,-0.0004067491820431924,525.2943749999959,525.7218749999975,0.06431156428730704,0.08966672500482811
22,shallow,intermediate,none,0.017092180804715293,585.839374999997,566.149374999999,0.0691274641335356,0.09686828308669417
23,shallow,intermediate,none,-0.011228306253668262,592.9782499999976,606.4457499999974,0.06245174547521033,0.08504211852938158
24,shallow,intermediate,none,0.01715906172107055,562.3282499999974,543.3557499999973,0.06522335286056649,0.08650852555172021
25,shallow,intermediate,none,0.01189089714923842,563.880249999999,550.6277499999957,0.06323011279852402,0.09287474433033138
26,shallow,intermediate,none,0.0095593532762167,585.2091249999962,574.1266249999986,0.06293313529813263,0.08630589782793767
27,shallow,intermediate,none,0.02677399000665167,564.4593749999988,535.021874999998,0.06493936158289867,0.09321656554261565
28,shallow,intermediate,none,0.0139024848338507,585.7157500000006,569.6532499999994,0.0604977282653927,0.09063411381741654
29,shallow,intermediate,none,-0.004461571945763416,618.6452499999976,624.1902499999965,0.06666729452151865,0.09231446880794293
0,shallow,intermediate,low,-0.024798016670097504,572.0429999999976,601.1354999999975,0.06201902118486677,0.09536326641447641
1,shallow,intermediate,low,-0.009218189236228063,548.8257499999955,559.0382500000001,0.06267935617366387,0.09549520762169467
2,shallow,intermediate,low,0.011514207470678698,567.0667499999961,554.1567499999957,0.061639431281498944,0.08983791248532627
3,shallow,intermediate,low,-0.008845602554572233,588.5453749999981,599.0503749999972,0.06746286881318728,0.09543802163689918
4,shallow,intermediate,low,-0.00704948493936499,609.1949999999986,617.844999999997,0.06310240599666989,0.09320176624833133
5,shallow,intermediate,low,-0.008221665768758164,564.6984999999993,574.0609999999974,0.06297023765413762,0.0913949247578684
6,shallow,intermediate,low,-0.006581415236192848,551.5079999999978,558.8155000000007,0.06430284680371767,0.09298327438728739
7,shallow,intermediate,low,-0.005667079025557814,580.3264999999946,586.9414999999993,0.06793191068860402,0.09492067320366274
8,shallow,intermediate,low,0.05155140011109408,592.5397500000001,534.4422499999991,0.0632545127143592,0.09070151467148627
9,shallow,intermediate,low,0.011729026200021855,600.1439999999974,586.2289999999989,0.06263275501424283,0.08645070361038266
10,shallow,intermediate,low,-0.0052647414435658835,556.6728749999984,562.5653749999975,0.06081718887720614,0.09049112134350244
11,shallow,intermediate,low,-0.06031427460759562,495.2436249999977,558.8186249999975,0.06905689862805199,0.09183780488739707
12,shallow,intermediate,low,-0.029843709099518893,536.0146249999966,568.9921250000014,0.0645744410749976,0.09525567486683381
13,shallow,intermediate,low,-0.008432617649675617,574.8541249999975,584.6316249999948,0.06421330852867543,0.09417518639845864
14,shallow,intermediate,low,0.008667890567594037,547.3674999999973,537.959999999997,0.06464528764490751,0.09328307926608614
15,shallow,intermediate,low,0.019481200770783413,590.2997499999967,567.7397499999992,0.06220226783042531,0.0931688783686403
16,shallow,intermediate,low,-0.01456070311208143,544.5541249999968,560.6466249999964,0.06341294232885707,0.09598276590512776
17,shallow,intermediate,low,-0.019048752109191824,552.4327499999986,573.8877499999995,0.06393044272290883,0.0954222468146532
18,shallow,intermediate,low,-0.013423982047358708,566.3596249999982,581.7721250000008,0.06699555967479565,0.09586708905790298
19,shallow,intermediate,low,-0.02651698857630432,538.1931249999998,567.513124999998,0.06731506997642184,0.0943763076015086
20,shallow,intermediate,low,0.022054816491301834,572.723874999999,548.0063749999982,0.06174646259299519,0.09009077756096476
21,shallow,intermediate,low,-0.006288208701110501,574.8261249999954,582.1011249999972,0.06569538672703414,0.0918367850126454
22,shallow,intermediate,low,0.012701947675559754,580.9187499999987,566.3462499999977,0.06339124610713191,0.08725461940819432
23,shallow,intermediate,low,-0.021762076231605972,572.0639999999985,597.5164999999982,0.06865827287642315,0.09038448681537442
24,shallow,intermediate,low,-0.002500215593455271,559.5491249999977,562.3541249999959,0.06323167065648722,0.09146515583668605
25,shallow,intermediate,low,0.0020348310453673414,590.3139999999961,587.9164999999974,0.06518385181890263,0.09214397468198875
26,shallow,intermediate,low,-0.010903935833535017,553.1042499999985,565.2992499999995,0.06308987127751732,0.08888398483615415
27,shallow,intermediate,low,0.00984876169092913,599.3206249999977,587.6306249999973,0.06667592255470692,0.09223620678380424
28,shallow,intermediate,low,0.014374615964883177,589.1468749999981,572.4493749999997,0.06519168726694427,0.09413083142574244
29,shallow,intermediate,low,-0.00953637263138778,573.8357500000018,584.8857500000024,0.06377763381910098,0.08741322740684293
0,shallow,intermediate,moderate,0.004114515012147206,591.8018749999976,586.9518749999978,0.06352802741955374,0.08750689584491649
1,shallow,intermediate,moderate,-0.03915586267613643,577.3403749999939,624.3953749999973,0.06497653516081062,0.08997976947500234
2,shallow,intermediate,moderate,0.008632881319381279,565.9252499999969,556.2377499999961,0.06250739241629379,0.08826254193609771
3,shallow,intermediate,moderate,-0.006199991857500818,573.6397499999986,580.7972499999962,0.06918751121513222,0.09125987122006826
4,shallow,intermediate,moderate,0.008356391822025742,562.6186249999988,553.2936250000005,0.065259514745012,0.09045150103316651
5,shallow,intermediate,moderate,-0.012061366353924161,557.597874999999,571.2128749999969,0.06226748840945386,0.09239148756260149
6,shallow,intermediate,moderate,0.02071550140254293,588.2583749999989,564.3808749999979,0.06622418763906862,0.09259293717212544
7,shallow,intermediate,moderate,0.00015321588096033604,571.1771249999991,571.0021249999958,0.06276638401460596,0.09295048951844413
8,shallow,intermediate,moderate,0.00412410086674477,570.04075,565.3582499999989,0.0671253677580991,0.09169394311643916
9,shallow,intermediate,moderate,0.03370965466321469,597.1259999999942,558.1809999999998,0.06325403427270389,0.08914743697591976
10,shallow,intermediate,moderate,-0.04009525851954072,534.3243749999987,578.9618749999986,0.06327239964448697,0.0901816770635534
11,shallow,intermediate,moderate,0.015312542782289884,541.3879999999991,525.0579999999973,0.06153742058167005,0.09195921935319776
12,shallow,intermediate,moderate,0.03296081009804787,571.8594999999981,535.3644999999973,0.05988693340159266,0.08994475379469548
13,shallow,intermediate,moderate,0.010861021860196024,541.4484999999963,529.8134999999991,0.059047393784675224,0.08963040709797139
14,shallow,intermediate,moderate,-0.022502366695711113,561.8391249999983,587.7066249999943,0.062328235273219776,0.0934682783299924
15,shallow,intermediate,moderate,0.007307983364918954,601.656999999997,592.9269999999987,0.0609040899888394,0.09217934837660996
16,shallow,intermediate,moderate,-0.0005120952277344071,568.4506249999989,569.0331249999994,0.06074998847356787,0.09200605556076058
17,shallow,intermediate,moderate,-0.00041458781296339095,554.5378749999995,554.9978749999967,0.06477176607501337,0.09091438504904639
18,shallow,intermediate,moderate,-0.010220578120861272,585.5298749999969,597.6223749999946,0.06491701630048916,0.08980212735972
19,shallow,intermediate,moderate,-0.0070068299269590295,573.2488749999976,581.3388749999979,0.06106187434828228,0.08775181480896847
20,shallow,intermediate,moderate,-0.007919377531868962,588.1546249999964,597.5446250000002,0.06565134305906443,0.09036424261292747
21,shallow,intermediate,moderate,-0.01265117508324596,582.7938749999955,597.7288750000005,0.0649345756646061,0.09290524388766885
22,shallow,intermediate,moderate,-0.0047199234246556344,574.6148749999985,580.064874999999,0.06556210476284655,0.0910613497514415
23,shallow,intermediate,moderate,-0.01016131219124503,568.5236249999973,580.1961249999962,0.06649818586960424,0.09387304338293127
24,shallow,intermediate,moderate,0.0017430431463234136,604.881499999999,602.7764999999964,0.06625311040889481,0.09400516408982786
25,shallow,intermediate,moderate,0.01754354819688885,601.8329999999977,581.0804999999973,0.06396383105323461,0.09192533542196314
26,shallow,intermediate,moderate,-0.004337043535766845,583.3993749999977,588.4818749999965,0.06753126866182387,0.09302382048443726
27,shallow,intermediate,moderate,0.007265731823086839,603.0508749999935,594.3508749999987,0.06667353478446972,0.08970607733081767
28,shallow,intermediate,moderate,0.007769577847306406,596.4906249999966,587.2931249999954,0.06905833027805823,0.08967989035989338
29,shallow,intermediate,moderate,-0.006640584065567921,552.1709999999955,559.5534999999969,0.06297011135198229,0.09610816908654551
0,shallow,intermediate,high,0.01959618539236305,583.7153749999969,561.2778749999928,0.0613271084527791,0.08855741468252681
1,shallow,intermediate,high,-0.0036300991971899223,553.0662499999938,557.0962499999941,0.0635021228681173,0.09071981948272921
2,shallow,intermediate,high,0.0020183133849753965,601.9616249999959,599.5366249999964,0.06733783572033866,0.09341583777142301
3,shallow,intermediate,high,0.01265492461146053,576.7486250000002,562.3336249999974,0.06583959588325161,0.0921541745896463
4,shallow,intermediate,high,0.013319295304040205,566.883999999999,551.9814999999965,0.06281488656737635,0.08619065771705557
5,shallow,intermediate,high,-0.0009138921326407548,578.0406249999988,579.0981249999976,0.06075007219193698,0.0899623693098378
6,shallow,intermediate,high,0.014247328877973002,565.6823750000021,549.7898749999996,0.06498975486950152,0.08774531961141263
7,shallow,intermediate,high,0.004381798285771576,591.6658749999981,586.5033749999993,0.067099145227505,0.09058586301614355
8,shallow,intermediate,high,-0.005310857897849589,575.9274999999985,582.0774999999978,0.06399059861215682,0.09069560801679397
9,shallow,intermediate,high,0.008595160243851332,588.7762499999975,578.7412499999969,0.060163885766959496,0.08944419350747838
10,shallow,intermediate,high,-0.026285842613165397,563.6599999999983,594.0924999999969,0.06424875432146517,0.09531116280117066
11,shallow,intermediate,high,-0.026370688994342698,562.0282499999961,592.4732499999981,0.06446296484665026,0.0847280102255288
12,shallow,intermediate,high,0.012206954619134588,552.2506249999983,538.9306249999978,0.06483115019675348,0.09475884395032631
13,shallow,intermediate,high,0.019361454090521295,573.6109999999998,551.8209999999963,0.06557479941342094,0.08822478907099846
14,shallow,intermediate,high,0.004162569228293165,576.554624999997,571.7746249999981,0.06846169201957614,0.09192129265397103
15,shallow,intermediate,high,0.009919727287200636,578.1491249999991,566.7916249999962,0.06748479231990015,0.09092587825858589
16,shallow,intermediate,high,-0.03137255777056511,542.589374999996,577.7368750000015,0.0656810708047478,0.09470347069621167
17,shallow,intermediate,high,-0.021377245295989285,584.6513749999983,610.1938749999958,0.06285172236658926,0.09201965732711644
18,shallow,intermediate,high,-0.005105021190673319,565.6553749999982,571.4603749999966,0.06187818825113654,0.087998156840353
19,shallow,intermediate,high,0.02935966101410401,597.6911249999964,563.5961249999956,0.06785046422927793,0.09063950564021199
20,shallow,intermediate,high,-0.008822906490061512,568.0258749999963,578.1383749999977,0.06511590000849253,0.08871214324738809
21,shallow,intermediate,high,0.029891691845092827,594.936375,560.4013749999972,0.0636142134237458,0.08611062384128333
22,shallow,intermediate,high,-0.0010933656305606345,576.7144999999975,577.976999999998,0.06857890586384083,0.09098590737424407
23,shallow,intermediate,high,-0.017958655746452598,542.8699999999994,562.7249999999987,0.062406960001687876,0.09588325065078332
24,shallow,intermediate,high,-0.007603473752209722,584.7243749999985,593.6843749999978,0.06730829615302864,0.09320068696695386
25,shallow,intermediate,high,0.0011031819010679335,578.5113749999957,577.2363749999957,0.06318818080910221,0.08609871527977596
26,shallow,intermediate,high,-0.029246819637100435,543.7638749999992,576.5288750000004,0.0630474996567051,0.08786088170384794
27,shallow,intermediate,high,-0.03022224414139734,570.2476249999958,605.7901249999951,0.06635492722696776,0.09264278614319063
28,shallow,intermediate,high,-0.00865728917453687,617.3498750000012,628.1323750000041,0.06584523771617981,0.0922660600045319
29,shallow,intermediate,high,0.017770240140980838,594.8606249999991,574.0881249999998,0.06302249748656201,0.09006678489037523
0,shallow,ancient,none,0.01997289666421988,598.6428749999981,575.1978749999978,0.06267305188366729,0.0922593105652296
1,shallow,ancient,none,0.004542785656477339,593.4556249999956,588.0881249999952,0.06341490465766528,0.0917361423328472
2,shallow,ancient,none,0.010385537232220129,549.9189999999955,538.6139999999954,0.06628345791143087,0.08969370015986283
3,shallow,ancient,none,0.0035089938505962655,557.3073749999975,553.4098749999963,0.06118213931754283,0.09250420711408859
4,shallow,ancient,none,0.02680724244829567,574.2151249999955,544.232624999995,0.06250165483897424,0.08816386599421391
5,shallow,ancient,none,-0.015073033391033783,567.5912499999972,584.9637500000001,0.06675735550772477,0.09367042994111334
6,shallow,ancient,none,0.007161448372120184,592.4314999999982,584.0064999999979,0.06403226551746395,0.09065911022602934
7,shallow,ancient,none,-0.022926303586708528,528.2503749999997,553.0403749999995,0.06260505899755667,0.09178792674204339
8,shallow,ancient,none,0.02110644941159617,525.213249999997,503.50074999999634,0.06270210454563956,0.08824159287077775
